question_id	draft_sku_id	draft_item_code	priority	放行等级	标准名称	标准分组	标准单位	当前必填规格	missing_specs	question	recommended_next_action	source_candidate_rows	整理依据
MISS-002274	SKU-DRAFT-002274	ADMIN-000070	high	C	设备维修保养记录本	办公用品/记录本	本	用途：设备维修保养记录	规格	请补充“设备维修保养记录本”的规格。	确认品牌、规格、包装规格和材质。	2300	页数/规格缺失，无法稳定区分记录本SKU
MISS-002275	SKU-DRAFT-002275	CHEM-000159	high	C	黄油嘴	润滑系统/黄油嘴	只	螺纹：M6	品牌；型号；类型；容量；颜色	请补充“黄油嘴”的品牌、型号、类型、容量、颜色。	确认品牌/型号、类型、容量或包装规格和颜色。	2301	角度/螺距缺失，会影响黄油嘴SKU区分
MISS-002276	SKU-DRAFT-002276	CHEM-000160	high	C	黄油嘴	润滑系统/黄油嘴	只	螺纹：M8	品牌；型号；类型；容量；颜色	请补充“黄油嘴”的品牌、型号、类型、容量、颜色。	确认品牌/型号、类型、容量或包装规格和颜色。	2302	角度/螺距缺失，会影响黄油嘴SKU区分
MISS-002277	SKU-DRAFT-002277	CHEM-000161	high	C	黄油嘴	润滑系统/黄油嘴	只	角度：45度；螺纹：M8	材质	请补充“黄油嘴”的材质。	确认品牌/型号、类型、容量或包装规格和颜色。	2303	螺距/材质缺失，会影响黄油嘴SKU区分
MISS-002278	SKU-DRAFT-002278	CHEM-000162	high	C	黄油嘴	润滑系统/黄油嘴	只	角度：45度；螺纹：M12	材质	请补充“黄油嘴”的材质。	确认品牌/型号、类型、容量或包装规格和颜色。	2304	螺距/材质缺失，会影响黄油嘴SKU区分
MISS-002279	SKU-DRAFT-002279	PIPE-000490	high	C	高压钢丝软管	液压气动/高压软管	米	直径：Φ25；结构：钢丝增强	压力等级；接口形式	请补充“高压钢丝软管”的压力等级、接口形式。	确认材质、口径、压力等级、连接方式和壁厚。	2305	压力等级/接口形式缺失，无法稳定区分高压软管SKU
MISS-002281	SKU-DRAFT-002281	PIPE-000491	high	C	不锈钢球阀	阀门/球阀	只	材质：304；公称通径：DN20	压力等级；连接方式	请补充“不锈钢球阀”的压力等级、连接方式。	确认材质、口径、压力等级、连接方式和壁厚。	2307	连接方式/压力等级缺失，会影响球阀SKU区分
MISS-002282	SKU-DRAFT-002282	PIPE-000492	high	C	不锈钢球阀	阀门/球阀	只	材质：304；公称通径：DN15	压力等级；连接方式	请补充“不锈钢球阀”的压力等级、连接方式。	确认材质、口径、压力等级、连接方式和壁厚。	2308	连接方式/压力等级缺失，会影响球阀SKU区分
MISS-002283	SKU-DRAFT-002283	CHEM-000163	high	C	黄油嘴	润滑系统/黄油嘴	只	螺纹：M10	品牌；型号；类型；容量；颜色	请补充“黄油嘴”的品牌、型号、类型、容量、颜色。	确认品牌/型号、类型、容量或包装规格和颜色。	2309	角度/螺距缺失，会影响黄油嘴SKU区分
MISS-002284	SKU-DRAFT-002284	CHEM-000164	high	C	黄油嘴	润滑系统/黄油嘴	只	螺纹：M12	品牌；型号；类型；容量；颜色	请补充“黄油嘴”的品牌、型号、类型、容量、颜色。	确认品牌/型号、类型、容量或包装规格和颜色。	2310	角度/螺距缺失，会影响黄油嘴SKU区分
MISS-002285	SKU-DRAFT-002285	CHEM-000165	high	C	黄油嘴	润滑系统/黄油嘴	只	角度：45度；螺纹：M6	材质	请补充“黄油嘴”的材质。	确认品牌/型号、类型、容量或包装规格和颜色。	2311	螺距/材质缺失，会影响黄油嘴SKU区分
MISS-002286	SKU-DRAFT-002286	CHEM-000166	high	C	黄油嘴	润滑系统/黄油嘴	只	角度：45度；螺纹：M10	材质	请补充“黄油嘴”的材质。	确认品牌/型号、类型、容量或包装规格和颜色。	2312	螺距/材质缺失，会影响黄油嘴SKU区分
MISS-002287	SKU-DRAFT-002287	PIPE-000493	high	C	不锈钢球阀	阀门/球阀	只	材质：304；公称通径：DN10	压力等级；连接方式	请补充“不锈钢球阀”的压力等级、连接方式。	确认材质、口径、压力等级、连接方式和壁厚。	2313	连接方式/压力等级缺失，会影响球阀SKU区分
MISS-002288	SKU-DRAFT-002288	PIPE-000494	high	C	不锈钢球阀	阀门/球阀	只	材质：304；公称通径：DN8	压力等级；连接方式	请补充“不锈钢球阀”的压力等级、连接方式。	确认材质、口径、压力等级、连接方式和壁厚。	2314	连接方式/压力等级缺失，会影响球阀SKU区分
MISS-002289	SKU-DRAFT-002289	SPARE-000142	high	C	电动油脂泵	润滑系统/油脂泵	台	电压：380V；容量：8L；出口数：4出口	品牌；流量	请补充“电动油脂泵”的品牌、流量。	确认型号、图号、适用设备、材质和关键尺寸。	2315	品牌/压力/流量缺失，会影响油脂泵SKU区分
MISS-002290	SKU-DRAFT-002290	SAFE-000132	high	C	铝合金梯	安全防护/登高工具	部	材质：铝合金；特征：加厚；高度：4m	类型；规格；安全等级；认证标准	请补充“铝合金梯”的类型、规格、安全等级、认证标准。	确认类型、材质、规格、安全等级或认证标准。	2316	承重/结构形式/安全认证缺失，会影响登高工具SKU区分
MISS-002291	SKU-DRAFT-002291	TOOL-000342	high	C	LED探照灯	工具/照明工具	个	结构：手提式；光源：LED	功率	请补充“LED探照灯”的功率。	确认品牌、型号/规格、尺寸和适用设备。	2317	功率/亮度/续航缺失，无法稳定区分探照灯SKU
MISS-002292	SKU-DRAFT-002292	SPARE-000143	high	C	聚氨酯泡沫填缝剂	化工辅料/密封填缝材料	瓶	材质：聚氨酯泡沫；用途：填缝	品牌；容量	请补充“聚氨酯泡沫填缝剂”的品牌、容量。	确认型号、图号、适用设备、材质和关键尺寸。	2318	品牌/容量缺失，无法区分填缝剂SKU
MISS-002293	SKU-DRAFT-002293	ADMIN-000071	medium	B	竹扫把	清洁用品/扫把	把	材质：竹；规格：大	长度；宽度	请补充“竹扫把”的长度、宽度。	确认品牌、规格、包装规格和材质。	2319	长度/宽度缺失，按“大”规格先建候选
MISS-002294	SKU-DRAFT-002294	ADMIN-000072	high	C	塑料扫把	清洁用品/扫把	把	材质：塑料	规格	请补充“塑料扫把”的规格。	确认品牌、规格、包装规格和材质。	2320	规格/款式缺失，无法稳定区分扫把SKU
MISS-002295	SKU-DRAFT-002295	SAFE-000133	high	C	帆布手套	劳保用品/手套	付	材质：帆布	规格	请补充“帆布手套”的规格。	确认类型、材质、规格、安全等级或认证标准。	2321	规格/克重缺失，会影响手套SKU区分
MISS-002296	SKU-DRAFT-002296	PIPE-000495	high	C	不锈钢电动法兰蝶阀	阀门/蝶阀	只	材质：304；结构：重体；驱动：电动；连接：法兰；公称通径：DN80	压力等级；电压	请补充“不锈钢电动法兰蝶阀”的压力等级、电压。	确认材质、口径、压力等级、连接方式和壁厚。	2322	电压/压力等级/密封材质缺失，会影响蝶阀SKU区分
MISS-002297	SKU-DRAFT-002297	TOOL-000343	medium	B	二坑二槽钻头	工具耗材/钻头	支	品牌：博世；柄型：二坑二槽；规格：Φ10*160	型号	请补充“二坑二槽钻头”的型号。	确认品牌、型号/规格、尺寸和适用设备。	2323	材质/适用对象未明，按品牌/柄型/规格先建候选
MISS-002298	SKU-DRAFT-002298	TOOL-000344	medium	B	二坑二槽钻头	工具耗材/钻头	支	品牌：博世；柄型：二坑二槽；规格：Φ14*160	型号	请补充“二坑二槽钻头”的型号。	确认品牌、型号/规格、尺寸和适用设备。	2324	材质/适用对象未明，按品牌/柄型/规格先建候选
MISS-002299	SKU-DRAFT-002299	TOOL-000345	medium	B	二坑二槽钻头	工具耗材/钻头	支	品牌：博世；柄型：二坑二槽；规格：Φ16*200	型号	请补充“二坑二槽钻头”的型号。	确认品牌、型号/规格、尺寸和适用设备。	2325	材质/适用对象未明，按品牌/柄型/规格先建候选
MISS-002300	SKU-DRAFT-002300	CHEM-000167	high	C	黄油枪	润滑工具/黄油枪	把	结构：双柱	容量	请补充“黄油枪”的容量。	确认品牌/型号、类型、容量或包装规格和颜色。	2326	容量/压力/接口缺失，无法稳定区分黄油枪SKU
MISS-002301	SKU-DRAFT-002301	MAT-000251	high	C	抗盐膨润土	化工材料/膨润土	吨	特性：抗盐	型号	请补充“抗盐膨润土”的型号。	确认规格、型号、材质和品牌等关键建档信息。	2327	型号/指标/用途缺失，会影响膨润土SKU区分
MISS-002302	SKU-DRAFT-002302	ELEC-TIE-000012	high	C	尼龙扎带	辅料耗材/扎带	包	材质：尼龙；规格：10*500	每包数量；颜色	请补充“尼龙扎带”的每包数量、颜色。	确认扎带规格、材质、颜色和每包数量。	2328;2345	颜色/每包数量缺失，会影响扎带按包采购的SKU区分；与同规格扎带可合并复核；颜色/每包数量缺失
MISS-002303	SKU-DRAFT-002303	ELEC-TIE-000013	high	C	尼龙扎带	辅料耗材/扎带	包	材质：尼龙；规格：10*400	每包数量；颜色	请补充“尼龙扎带”的每包数量、颜色。	确认扎带规格、材质、颜色和每包数量。	2329	颜色/每包数量缺失，会影响扎带按包采购的SKU区分
MISS-002304	SKU-DRAFT-002304	SAFE-000134	high	C	消防枪头管接头套件	安全消防/消防接头	套	材质：铝合金；规格：80型；包含：消防枪头+管接头	压力等级	请补充“消防枪头管接头套件”的压力等级。	确认类型、材质、规格、安全等级或认证标准。	2330	接口标准/压力等级缺失，会影响消防接头套件SKU区分
MISS-002305	SKU-DRAFT-002305	SAFE-000135	high	C	消防枪头管接头套件	安全消防/消防接头	套	材质：铝合金；规格：65型；包含：消防枪头+管接头	压力等级	请补充“消防枪头管接头套件”的压力等级。	确认类型、材质、规格、安全等级或认证标准。	2331	接口标准/压力等级缺失，会影响消防接头套件SKU区分
MISS-002306	SKU-DRAFT-002306	TOOL-000346	medium	B	梅花开口两用扳手	手动工具/扳手	把	规格：13	品牌；型号	请补充“梅花开口两用扳手”的品牌、型号。	确认品牌、型号/规格、尺寸和适用设备。	2332	品牌/材质未指定，按通用两用扳手先建候选
MISS-002307	SKU-DRAFT-002307	TOOL-000347	medium	B	梅花开口两用扳手	手动工具/扳手	把	规格：14	品牌；型号	请补充“梅花开口两用扳手”的品牌、型号。	确认品牌、型号/规格、尺寸和适用设备。	2333	品牌/材质未指定，按通用两用扳手先建候选
MISS-002308	SKU-DRAFT-002308	SAFE-000136	high	C	消防枪头	安全消防/消防接头	只	规格：50	材质；压力等级	请补充“消防枪头”的材质、压力等级。	确认类型、材质、规格、安全等级或认证标准。	2334	材质/接口标准/压力等级缺失，无法稳定区分消防枪头SKU
MISS-002309	SKU-DRAFT-002309	SAFE-000137	high	C	消防管快速接头	安全消防/消防接头	只	规格：65；类型：快接	材质；压力等级	请补充“消防管快速接头”的材质、压力等级。	确认类型、材质、规格、安全等级或认证标准。	2335	材质/接口标准/压力等级缺失，会影响消防快速接头SKU区分
MISS-002310	SKU-DRAFT-002310	MAT-000252	high	C	吸油棉	环保耗材/吸附材料	张	尺寸：40cm*50cm*5mm	材质；容量	请补充“吸油棉”的材质、容量。	确认规格、型号、材质和品牌等关键建档信息。	2336	吸附容量/材质缺失，会影响吸油棉SKU区分
MISS-002311	SKU-DRAFT-002311	MAT-000253	high	C	高压清洗机喷嘴	清洗设备/清洗机配件	只	角度：0度	规格；压力等级	请补充“高压清洗机喷嘴”的规格、压力等级。	确认规格、型号、材质和品牌等关键建档信息。	2337	接口规格/压力等级缺失，会影响喷嘴SKU区分
MISS-002313	SKU-DRAFT-002313	SAFE-000138	high	C	安全绳	安全防护/安全绳	米	直径：Φ8	材质	请补充“安全绳”的材质。	确认类型、材质、规格、安全等级或认证标准。	2339	材质/承载/认证标准缺失，会影响安全绳SKU区分
MISS-002314	SKU-DRAFT-002314	SAFE-000139	high	C	安全绳	安全防护/安全绳	米	直径：Φ10	材质	请补充“安全绳”的材质。	确认类型、材质、规格、安全等级或认证标准。	2340	材质/承载/认证标准缺失，会影响安全绳SKU区分
MISS-002315	SKU-DRAFT-002315	SAFE-000140	high	C	安全绳	安全防护/安全绳	米	直径：Φ12	材质	请补充“安全绳”的材质。	确认类型、材质、规格、安全等级或认证标准。	2341	材质/承载/认证标准缺失，会影响安全绳SKU区分
MISS-002316	SKU-DRAFT-002316	TOOL-000348	medium	B	钢丝钳	手动工具/钳类	把	规格：7寸	品牌；型号	请补充“钢丝钳”的品牌、型号。	确认品牌、型号/规格、尺寸和适用设备。	2342	老虎钳按钢丝钳归一；品牌/材质未指定，按7寸通用钢丝钳先建候选
MISS-002317	SKU-DRAFT-002317	SAFE-000141	high	C	浸塑手套	劳保用品/手套	付	工艺：浸塑	材质	请补充“浸塑手套”的材质。	确认类型、材质、规格、安全等级或认证标准。	2343	材质/尺码/防护等级缺失，会影响手套SKU区分
MISS-002318	SKU-DRAFT-002318	SAFE-000142	high	C	橡胶手套	劳保用品/手套	付	材质：橡胶	厚度	请补充“橡胶手套”的厚度。	确认类型、材质、规格、安全等级或认证标准。	2344	尺码/厚度/防护等级缺失，会影响手套SKU区分
MISS-002319	SKU-DRAFT-002319	MAT-000254	medium	B	吊装带	吊装索具/吊带	根	额定载荷：1T；长度：1米	材质；安全系数	请补充“吊装带”的材质、安全系数。	确认规格、型号、材质和品牌等关键建档信息。	2346	材质/安全系数缺失，按载荷和长度先建候选
MISS-002320	SKU-DRAFT-002320	MAT-000255	medium	B	吊装带	吊装索具/吊带	根	额定载荷：1T；长度：1.5米	材质；安全系数	请补充“吊装带”的材质、安全系数。	确认规格、型号、材质和品牌等关键建档信息。	2347	材质/安全系数缺失，按载荷和长度先建候选
MISS-002321	SKU-DRAFT-002321	MAT-000256	medium	B	吊装带	吊装索具/吊带	根	额定载荷：5T；长度：3米	材质；安全系数	请补充“吊装带”的材质、安全系数。	确认规格、型号、材质和品牌等关键建档信息。	2348	材质/安全系数缺失，按载荷和长度先建候选
MISS-002322	SKU-DRAFT-002322	WELD-000066	high	C	乙炔压力表	仪表/气体压力表	只	介质：乙炔；类型：压力表	量程	请补充“乙炔压力表”的量程。	确认型号、规格、材质、包装重量和适用工艺。	2349	量程/接口缺失，无法稳定区分气体压力表SKU
