issue_id,issue_type,priority,standard_name,canonical_group_path,candidate_codes,source_proposed_codes,source_rows,unit_values,specs_values,reason,suggested_action
ISSUE-01404,needs_human_review,medium,冲凿套装,工具器具/其他/冲凿工具,REVIEW-MAT-02077,REVIEW-MAT-02077,Sheet1:3254,套,品牌: 上匠；件数: 12件,该物料存在低精度、需复核分组或其他人工确认标记。；规格明细缺失；needs_human_review,按备注补齐缺失信息，或确认该分组是否应继续保留人工复核。
ISSUE-01405,needs_human_review,medium,不锈钢宝塔球阀,阀门/通用阀门/球阀,REVIEW-MAT-02082,REVIEW-MAT-02082,Sheet1:3259,个,材质: 304不锈钢；规格: 2分-12mm；连接: 宝塔,该物料存在低精度、需复核分组或其他人工确认标记。；压力等级缺失；needs_human_review,按备注补齐缺失信息，或确认该分组是否应继续保留人工复核。
ISSUE-01406,needs_human_review,medium,自紧钻夹头,工具器具/电动工具/电钻角磨机,REVIEW-MAT-02086,REVIEW-MAT-02086,Sheet1:3263,个,品牌: 马牌；夹持范围: 0.3-16；接口: B18,该物料存在低精度、需复核分组或其他人工确认标记。；适配设备缺失；needs_human_review,按备注补齐缺失信息，或确认该分组是否应继续保留人工复核。
ISSUE-01407,needs_human_review,medium,铅笔,行政办公与清洁/办公用品/文具书写,REVIEW-MAT-02087,REVIEW-MAT-02087,Sheet1:3264,支,规格: 2B,该物料存在低精度、需复核分组或其他人工确认标记。；品牌缺失；needs_human_review,按备注补齐缺失信息，或确认该分组是否应继续保留人工复核。
ISSUE-01408,needs_human_review,medium,速凝型堵漏剂,工程建材/保温防水/防水堵漏,REVIEW-MAT-02088,REVIEW-MAT-02088,Sheet1:3265,箱,品牌: 牛元；特性: 速凝型,该物料存在低精度、需复核分组或其他人工确认标记。；每箱数量/包装重量缺失；needs_human_review,按备注补齐缺失信息，或确认该分组是否应继续保留人工复核。
ISSUE-01409,needs_human_review,medium,不锈钢焊条,焊接焊割/焊接耗材/焊条焊丝,REVIEW-MAT-02089,REVIEW-MAT-02089,Sheet1:3266,包,材质: 不锈钢；直径: Φ2.5,该物料存在低精度、需复核分组或其他人工确认标记。；牌号/每包重量缺失；needs_human_review,按备注补齐缺失信息，或确认该分组是否应继续保留人工复核。
ISSUE-01410,needs_human_review,medium,7号电池,电气与自动化/电源电池/电源电池,REVIEW-MAT-02090,REVIEW-MAT-02090,Sheet1:3268,节,品牌: 南孚；规格: 7号,该物料存在低精度、需复核分组或其他人工确认标记。；碱性/容量缺失；needs_human_review,按备注补齐缺失信息，或确认该分组是否应继续保留人工复核。
ISSUE-01411,needs_human_review,medium,RVVP屏蔽线,电气与自动化/电线电缆与敷设/电线电缆,REVIEW-MAT-02091,REVIEW-MAT-02091,Sheet1:3270,米,型号: RVVP；规格: 3*1.5；特性: 屏蔽,该物料存在低精度、需复核分组或其他人工确认标记。；品牌/电压等级缺失；needs_human_review,按备注补齐缺失信息，或确认该分组是否应继续保留人工复核。
ISSUE-01412,needs_human_review,medium,铜内丝管接,管道管件/其他/铜管件,REVIEW-MAT-02093,REVIEW-MAT-02093,Sheet1:3274,个,材质: 铜；连接: 内丝；规格: 20,该物料存在低精度、需复核分组或其他人工确认标记。；口径单位/压力等级缺失；needs_human_review,按备注补齐缺失信息，或确认该分组是否应继续保留人工复核。
ISSUE-01413,needs_human_review,medium,焊接弯头,管道管件/其他/焊接管件,REVIEW-MAT-02094,REVIEW-MAT-02094,Sheet1:3275,个,连接: 焊接；角度: 90度；规格: 159,该物料存在低精度、需复核分组或其他人工确认标记。；材质/壁厚/压力等级缺失；needs_human_review,按备注补齐缺失信息，或确认该分组是否应继续保留人工复核。
ISSUE-01414,needs_human_review,medium,焊管,金属原材料/钢材型材/钢材型材,REVIEW-MAT-02096,REVIEW-MAT-02096,Sheet1:3277,根,规格: 2寸；长度: 3m；类型: 焊管,该物料存在低精度、需复核分组或其他人工确认标记。；壁厚/材质/标准缺失；needs_human_review,按备注补齐缺失信息，或确认该分组是否应继续保留人工复核。
ISSUE-01415,needs_human_review,medium,不锈钢螺丝套件,紧固件/螺纹紧固件/螺丝螺栓,REVIEW-MAT-02105,REVIEW-MAT-02105,Sheet1:3286,套,材质: 不锈钢；规格: M6*20；包含: 平垫+弹垫,该物料存在低精度、需复核分组或其他人工确认标记。；不锈钢牌号/螺母是否包含缺失；needs_human_review,按备注补齐缺失信息，或确认该分组是否应继续保留人工复核。
ISSUE-01416,needs_human_review,medium,脱漆剂,化工油漆胶粘/其他/脱漆剂,REVIEW-MAT-02106,REVIEW-MAT-02106,Sheet1:3287,瓶,类型: 脱漆剂,该物料存在低精度、需复核分组或其他人工确认标记。；品牌/容量/SDS缺失；needs_human_review,按备注补齐缺失信息，或确认该分组是否应继续保留人工复核。
ISSUE-01417,needs_human_review,medium,高强度全螺纹丝杆,紧固件/其他/螺杆,REVIEW-MAT-02108,REVIEW-MAT-02108,Sheet1:3291,根,强度等级: 10.9；规格: M12*1m；原始: 全芽,该物料存在低精度、需复核分组或其他人工确认标记。；`全芽`疑似全牙，材质/表面处理缺失；needs_human_review,按备注补齐缺失信息，或确认该分组是否应继续保留人工复核。
ISSUE-01418,needs_human_review,medium,轴向压力表,仪器仪表/其他/压力仪表,REVIEW-MAT-02115,REVIEW-MAT-02115,Sheet1:3300,个,类型: 轴向；仪表: 压力表,该物料存在低精度、需复核分组或其他人工确认标记。；量程/接口/表径缺失；needs_human_review,按备注补齐缺失信息，或确认该分组是否应继续保留人工复核。
ISSUE-01419,needs_human_review,medium,PVC钢丝软管,管道管件/其他/塑料软管,REVIEW-MAT-02116,REVIEW-MAT-02116,Sheet1:3301,米,材质: PVC；结构: 钢丝增强；规格: 1寸,该物料存在低精度、需复核分组或其他人工确认标记。；压力等级/壁厚缺失；needs_human_review,按备注补齐缺失信息，或确认该分组是否应继续保留人工复核。
ISSUE-01420,needs_human_review,medium,卡箍,管道管件/管道紧固/管夹卡箍,REVIEW-MAT-02117,REVIEW-MAT-02117,Sheet1:3302,个,规格: 50；类型: 卡箍,该物料存在低精度、需复核分组或其他人工确认标记。；材质/适配管径缺失；needs_human_review,按备注补齐缺失信息，或确认该分组是否应继续保留人工复核。
ISSUE-01421,needs_human_review,medium,镀锌变径接头,管道管件/金属管件/镀锌管件,REVIEW-MAT-02119,REVIEW-MAT-02119,Sheet1:3304,个,表面: 镀锌；规格: 1寸/6分；类型: 大小头/变径,该物料存在低精度、需复核分组或其他人工确认标记。；连接形式/压力等级缺失；needs_human_review,按备注补齐缺失信息，或确认该分组是否应继续保留人工复核。
ISSUE-01422,needs_human_review,medium,不锈钢外丝变径接头,管道管件/金属管件/钢制管件,REVIEW-MAT-02120,REVIEW-MAT-02120,Sheet1:3305,个,材质: 304不锈钢；连接: 外丝；规格: 6分/4分,该物料存在低精度、需复核分组或其他人工确认标记。；压力等级缺失；needs_human_review,按备注补齐缺失信息，或确认该分组是否应继续保留人工复核。
ISSUE-01423,needs_human_review,medium,防护罩加工件,设备备件与加工件/金属加工件/金属加工件,REVIEW-MAT-02121,REVIEW-MAT-02121,Sheet1:3306,个,加工: 是；尺寸: 1.2米*2.7米*0.8米,该物料存在低精度、需复核分组或其他人工确认标记。；材质/图纸/用途缺失；needs_human_review,按备注补齐缺失信息，或确认该分组是否应继续保留人工复核。
ISSUE-01424,needs_human_review,medium,发泡胶,化工油漆胶粘/胶粘密封/胶粘剂,REVIEW-MAT-02124,REVIEW-MAT-02124,Sheet1:3309,瓶,类型: 发泡胶,该物料存在低精度、需复核分组或其他人工确认标记。；品牌/容量/阻燃等级缺失；needs_human_review,按备注补齐缺失信息，或确认该分组是否应继续保留人工复核。
ISSUE-01425,needs_human_review,medium,复合吸油棉,行政办公与清洁/清洁用品/清洁工具耗材,REVIEW-MAT-02125,REVIEW-MAT-02125,Sheet1:3310,张,材质/类型: 复合；尺寸: 400*500*5,该物料存在低精度、需复核分组或其他人工确认标记。；吸油量/材质等级缺失；needs_human_review,按备注补齐缺失信息，或确认该分组是否应继续保留人工复核。
ISSUE-01426,needs_human_review,medium,PVC管加工件,设备备件与加工件/金属加工件/金属加工件,REVIEW-MAT-02126,REVIEW-MAT-02126,Sheet1:3311,根,加工: 是；材质: PVC；直径: Φ200；长度: 1.5m,该物料存在低精度、需复核分组或其他人工确认标记。；壁厚/用途/图纸缺失；needs_human_review,按备注补齐缺失信息，或确认该分组是否应继续保留人工复核。
ISSUE-01427,needs_human_review,medium,镀锌骑马卡,管道管件/管道紧固/管夹卡箍,REVIEW-MAT-02130,REVIEW-MAT-02130,Sheet1:3315,个,表面: 镀锌；规格: Φ200；类型: 骑马卡,该物料存在低精度、需复核分组或其他人工确认标记。；材质/孔距缺失；needs_human_review,按备注补齐缺失信息，或确认该分组是否应继续保留人工复核。
ISSUE-01428,needs_human_review,medium,不锈钢排气阀,阀门/其他/排气阀,REVIEW-MAT-02131,REVIEW-MAT-02131,Sheet1:3317,个,材质: 不锈钢；特征: 大帽,该物料存在低精度、需复核分组或其他人工确认标记。；规格/压力等级缺失；needs_human_review,按备注补齐缺失信息，或确认该分组是否应继续保留人工复核。
ISSUE-01429,needs_human_review,medium,遮阳伞,行政办公与清洁/生活后勤/生活用品,REVIEW-MAT-02133,REVIEW-MAT-02133,Sheet1:3321,把,规格: 2.2m；类型: 大遮阳伞,该物料存在低精度、需复核分组或其他人工确认标记。；材质/底座是否包含缺失；needs_human_review,按备注补齐缺失信息，或确认该分组是否应继续保留人工复核。
ISSUE-01430,needs_note_review,medium,内六角螺丝套件,紧固件/螺纹紧固件/螺丝螺栓,REVIEW-MAT-02139,REVIEW-MAT-02139,Sheet1:3329,套,强度等级: 8.8；头型: 内六角；规格: M10*50；包含: 螺母,备注中仍有待确认问题，暂不进入可导入池。；平垫/弹垫是否包含需确认；needs_note_review,先回答备注中的问题，确认规格、用途、品牌或型号后再进入可导入池。
ISSUE-01431,needs_human_review,medium,供水增压泵,设备备件与加工件/设备专用备件/设备备件,REVIEW-MAT-02140,REVIEW-MAT-02140,Sheet1:3333,台,用途: 供水增压,该物料存在低精度、需复核分组或其他人工确认标记。；流量/扬程/功率缺失；needs_human_review,按备注补齐缺失信息，或确认该分组是否应继续保留人工复核。
ISSUE-01432,needs_human_review,medium,水泵自动控制开关,电气与自动化/其他/泵控制,REVIEW-MAT-02141,REVIEW-MAT-02141,Sheet1:3334,台,用途: 水泵自动控制,该物料存在低精度、需复核分组或其他人工确认标记。；电压/电流/控制方式缺失；needs_human_review,按备注补齐缺失信息，或确认该分组是否应继续保留人工复核。
ISSUE-01433,needs_human_review,medium,不锈钢保温水箱,行政办公与清洁/生活后勤/生活用品,REVIEW-MAT-02142,REVIEW-MAT-02142,Sheet1:3335,个,容量: 5T；材质: 不锈钢；形状: 圆形；特性: 保温,该物料存在低精度、需复核分组或其他人工确认标记。；尺寸/板厚/保温层缺失；needs_human_review,按备注补齐缺失信息，或确认该分组是否应继续保留人工复核。
ISSUE-01434,needs_human_review,medium,不锈钢补水球阀,阀门/通用阀门/球阀,REVIEW-MAT-02143,REVIEW-MAT-02143,Sheet1:3336,个,材质: 不锈钢；用途: 补水；规格: 4寸,该物料存在低精度、需复核分组或其他人工确认标记。；压力等级/连接方式缺失；needs_human_review,按备注补齐缺失信息，或确认该分组是否应继续保留人工复核。
ISSUE-01435,needs_human_review,medium,PPR直接,管道管件/塑料管件/PPR管件,REVIEW-MAT-02149,REVIEW-MAT-02149,Sheet1:3343,个,品牌: 公元；材质: PPR；规格: 32；类型: 直接,该物料存在低精度、需复核分组或其他人工确认标记。；压力等级缺失；needs_human_review,按备注补齐缺失信息，或确认该分组是否应继续保留人工复核。
ISSUE-01436,needs_human_review,medium,除胶剂,化工油漆胶粘/胶粘密封/胶粘剂,REVIEW-MAT-02151,REVIEW-MAT-02151,Sheet1:3351,瓶,类型: 除胶剂,该物料存在低精度、需复核分组或其他人工确认标记。；品牌/容量/SDS缺失；needs_human_review,按备注补齐缺失信息，或确认该分组是否应继续保留人工复核。
ISSUE-01437,needs_human_review,medium,泡沫清洗剂,化工油漆胶粘/油品化学品/清洗化学品,REVIEW-MAT-02152,REVIEW-MAT-02152,Sheet1:3352,瓶,类型: 泡沫清洗剂,该物料存在低精度、需复核分组或其他人工确认标记。；品牌/容量/SDS缺失；needs_human_review,按备注补齐缺失信息，或确认该分组是否应继续保留人工复核。
ISSUE-01438,needs_human_review,medium,镀锌接地桩套件,电气与自动化/其他/接地材料,REVIEW-MAT-02153,REVIEW-MAT-02153,Sheet1:3355,根,表面: 镀锌；规格: 18*1m；配置: 带螺丝,该物料存在低精度、需复核分组或其他人工确认标记。；材质/镀层厚度缺失；needs_human_review,按备注补齐缺失信息，或确认该分组是否应继续保留人工复核。
ISSUE-01439,needs_human_review,medium,地毯刷,行政办公与清洁/清洁用品/清洁工具耗材,REVIEW-MAT-02154,REVIEW-MAT-02154,Sheet1:3356,个,用途: 地毯清洁,该物料存在低精度、需复核分组或其他人工确认标记。；尺寸/材质缺失；needs_human_review,按备注补齐缺失信息，或确认该分组是否应继续保留人工复核。
ISSUE-01440,needs_human_review,medium,棉毛巾,行政办公与清洁/生活后勤/生活用品,REVIEW-MAT-02155,REVIEW-MAT-02155,Sheet1:3357,条,材质: 棉；类型: 毛巾,该物料存在低精度、需复核分组或其他人工确认标记。；尺寸/克重缺失；needs_human_review,按备注补齐缺失信息，或确认该分组是否应继续保留人工复核。
