merged_item_code,standard_name,reviewed_group_paths,canonical_group_path,specs,unit,source_count,source_statuses,alias_names,source_rows,notes,merged_from_codes,merge_reason,merge_confidence,needs_human_review
REVIEW-MAT-02029,镀锌螺丝套件,紧固件/螺丝套件,紧固件/螺纹紧固件/螺丝螺栓,表面: 镀锌；规格: M12*30,套,1,可建档,镀锌螺丝M12*30,Sheet1:3190,套件内容/强度等级缺失,REVIEW-MAT-02029,single_candidate;low_precision,0.70,true
REVIEW-MAT-02030,双色接地线,电气/电线电缆,电气与自动化/电线电缆与敷设/电线电缆,品牌: 起帆；用途: 接地；截面积: 16平方；颜色: 双色,米,2,可合并 | 可建档,起帆双色接地线16平方,Sheet1:3191；Sheet1:3358,具体颜色/型号缺失 | 与3187同类，具体颜色缺失,REVIEW-MAT-02030,single_candidate;source_status_contains_merge;low_precision,0.70,true
REVIEW-MAT-02031,绝缘电阻表,仪表/电气仪表,仪器仪表/其他/电气仪表,品牌: 人民；测试电压: 500V；量程: 500兆欧,个,1,可建档,人民摇表500V-500兆欧,Sheet1:3192,精度/型号缺失,REVIEW-MAT-02031,single_candidate;low_precision;human_review_group,0.65,true
REVIEW-MAT-02032,洗洁精,清洁耗材/清洁剂,行政办公与清洁/清洁用品/清洁工具耗材,包装: 2KG,桶,1,可建档,洗洁精2KG,Sheet1:3193,品牌/用途缺失,REVIEW-MAT-02032,single_candidate;low_precision,0.70,true
REVIEW-MAT-02033,气动油,油品/润滑油,化工油漆胶粘/油品化学品/润滑油脂,品牌: 卡仕顿；等级: 特级；容量: 250mL,瓶,2,可建档,卡仕顿特级气动油250mL,Sheet1:3194；Sheet1:3602,粘度等级/型号缺失 | 粘度等级/SDS缺失,REVIEW-MAT-02033,single_candidate;low_precision,0.70,true
REVIEW-MAT-02034,时控开关,电气/低压电器,电气与自动化/其他/低压电器,品牌: 施耐德；电压: 220V；额定电流: 10A,个,1,可建档,施耐德时控开关220V/10A,Sheet1:3195,型号/程序功能缺失,REVIEW-MAT-02034,single_candidate;low_precision;human_review_group,0.65,true
REVIEW-MAT-02035,绝缘橡胶板,绝缘材料/橡胶板,电气与自动化/绝缘材料/热缩绝缘,特性: 绝缘；厚度: 3mm,kg,1,可建档,绝缘橡胶板3mm,Sheet1:3196,耐压等级/宽度长度缺失,REVIEW-MAT-02035,single_candidate;low_precision,0.70,true
REVIEW-MAT-02036,插座,电气/插头插座,电气与自动化/插头插座/插头插座,型号: DKJ35-50；颜色: 黑色,个,1,可建档,DKJ35-50黑色插座,Sheet1:3197,额定电流/接口类型缺失,REVIEW-MAT-02036,single_candidate;low_precision,0.70,true
REVIEW-MAT-02037,工字钢,钢材/型钢,金属原材料/钢材型材/钢材型材,规格: 16#,米,1,可建档,工字钢16#,Sheet1:3200,材质/标准缺失,REVIEW-MAT-02037,single_candidate;low_precision,0.70,true
REVIEW-MAT-02038,交流接触器,电气/低压电器,电气与自动化/其他/低压电器,品牌: 人民；系列/型号: CJX2-1810,个,1,可建档,人民交流接触器CJX2-1810,Sheet1:3202,线圈电压缺失,REVIEW-MAT-02038,single_candidate;low_precision;human_review_group,0.65,true
REVIEW-MAT-02039,冷压线鼻端子,电气/接线端子,电气与自动化/接线连接/接线端子,类型: OT；规格: 2.5-4,包,1,可建档,冷压线鼻端子OT2.5-4,Sheet1:3203,材质/每包数量缺失,REVIEW-MAT-02039,single_candidate;low_precision,0.70,true
REVIEW-MAT-02040,冷压线鼻端子,电气/接线端子,电气与自动化/接线连接/接线端子,类型: OT；规格: 4-6,包,1,可建档,冷压线鼻端子OT4-6,Sheet1:3204,材质/每包数量缺失,REVIEW-MAT-02040,single_candidate;low_precision,0.70,true
REVIEW-MAT-02041,冷压线鼻端子,电气/接线端子,电气与自动化/接线连接/接线端子,类型: OT；规格: 6-8,包,1,可建档,冷压线鼻端子OT6-8,Sheet1:3205,材质/每包数量缺失,REVIEW-MAT-02041,single_candidate;low_precision,0.70,true
REVIEW-MAT-02042,剥线钳,工具/电工工具,工具器具/其他/电工工具,类型: 多功能剥线钳,把,1,可建档,多功能剥线钳,Sheet1:3207,剥线范围/品牌缺失,REVIEW-MAT-02042,single_candidate;low_precision;human_review_group,0.65,true
REVIEW-MAT-02043,感应电笔,工具/电工工具,工具器具/其他/电工工具,类型: 感应电笔,支,1,可建档,感应电笔,Sheet1:3208,测量范围/品牌缺失,REVIEW-MAT-02043,single_candidate;low_precision;human_review_group,0.65,true
REVIEW-MAT-02044,钳形电流表,仪表/电气仪表,仪器仪表/其他/电气仪表,精度: 高精度；量程: 1000A,个,1,可建档,高精度钳流表1000A,Sheet1:3209,品牌/精度等级/交直流缺失,REVIEW-MAT-02044,single_candidate;low_precision;human_review_group,0.65,true
REVIEW-MAT-02045,电工包,工具/工具包,工具器具/其他/工具包,材质: 帆布；用途: 电工,个,1,可建档,帆布电工包,Sheet1:3210,尺寸/格数缺失,REVIEW-MAT-02045,single_candidate;low_precision;human_review_group,0.65,true
REVIEW-MAT-02046,三叉套筒扳手,工具/手动工具,工具器具/手动工具/通用手动工具,规格: 14-17-19；类型: 三叉套筒,把,1,可建档,三叉套筒扳手14-17-19,Sheet1:3211,材质/品牌缺失,REVIEW-MAT-02046,single_candidate;low_precision,0.70,true
REVIEW-MAT-02047,三叉套筒扳手,工具/手动工具,工具器具/手动工具/通用手动工具,规格: 13-16-18；类型: 三叉套筒,把,1,可建档,三叉套筒扳手13-16-18,Sheet1:3212,材质/品牌缺失,REVIEW-MAT-02047,single_candidate;low_precision,0.70,true
REVIEW-MAT-02048,三叉套筒扳手,工具/手动工具,工具器具/手动工具/通用手动工具,规格: 10-12-14；类型: 三叉套筒,把,1,可建档,三叉套筒扳手10-12-14,Sheet1:3213,材质/品牌缺失,REVIEW-MAT-02048,single_candidate;low_precision,0.70,true
REVIEW-MAT-02049,T型套筒扳手套装,工具/手动工具,工具器具/手动工具/通用手动工具,类型: T型套筒；规格范围: 8-19；件数: 6件,套,1,可建档,T型套筒扳手8-19/6件套装,Sheet1:3214,材质/品牌缺失,REVIEW-MAT-02049,single_candidate;low_precision,0.70,true
REVIEW-MAT-02050,绝缘十字螺丝刀,工具/电工工具,工具器具/其他/电工工具,头型: 十字；规格: 4*100；特性: 绝缘,把,1,可建档,绝缘十字螺丝刀4*100,Sheet1:3215,绝缘耐压等级/品牌缺失,REVIEW-MAT-02050,single_candidate;low_precision;human_review_group,0.65,true
REVIEW-MAT-02051,绝缘十字螺丝刀,工具/电工工具,工具器具/其他/电工工具,头型: 十字；规格: 5*125；特性: 绝缘,把,1,可建档,绝缘十字螺丝刀5*125,Sheet1:3216,绝缘耐压等级/品牌缺失,REVIEW-MAT-02051,single_candidate;low_precision;human_review_group,0.65,true
REVIEW-MAT-02052,绝缘一字螺丝刀,工具/电工工具,工具器具/其他/电工工具,头型: 一字；规格: 3*75；特性: 绝缘,把,1,可建档,绝缘一字螺丝刀3*75,Sheet1:3217,绝缘耐压等级/品牌缺失,REVIEW-MAT-02052,single_candidate;low_precision;human_review_group,0.65,true
REVIEW-MAT-02053,插座,电气/插头插座,电气与自动化/插头插座/插头插座,型号: DKJ35-50；颜色: 红色,个,1,可建档,DKJ35-50红色插座,Sheet1:3218,额定电流/接口类型缺失,REVIEW-MAT-02053,single_candidate;low_precision,0.70,true
REVIEW-MAT-02054,开口铜鼻子,电气/接线端子,电气与自动化/接线连接/接线端子,材质: 铜；类型: 开口铜鼻子；规格: 300A,个,1,可建档,开口铜鼻子300A,Sheet1:3222,线径/孔径缺失,REVIEW-MAT-02054,single_candidate;low_precision,0.70,true
REVIEW-MAT-02055,花兰螺丝,紧固件/拉紧件,紧固件/其他/拉紧件,规格: M14*200；类型: 花兰螺丝,个,1,可建档,花兰螺丝M14*200,Sheet1:3223,材质/表面处理缺失,REVIEW-MAT-02055,single_candidate;low_precision;human_review_group,0.65,true
REVIEW-MAT-02056,镀锌膨胀钩,紧固件/膨胀件,紧固件/锚固件/膨胀锚栓,表面: 镀锌；规格: M12*125；类型: 膨胀钩,个,1,可建档,镀锌膨胀钩M12*125,Sheet1:3225,材质/承载缺失,REVIEW-MAT-02056,single_candidate;low_precision,0.70,true
REVIEW-MAT-02057,镀锌螺丝套件,紧固件/螺丝套件,紧固件/螺纹紧固件/螺丝螺栓,强度等级: 8.8；规格: M16*70；表面: 镀锌；包含: 平垫+弹垫,套,1,可建档,8.8级M16*70镀锌螺丝带平 弹垫,Sheet1:3226,螺母是否包含需确认,REVIEW-MAT-02057,single_candidate,1.00,false
REVIEW-MAT-02058,浮球液位开关,电气/液位控制,电气与自动化/其他/液位控制,类型: 浮球开关；线长: 10m,个,1,可建档,浮球阀开关带10m线,Sheet1:3227,电压/触点容量/介质缺失,REVIEW-MAT-02058,single_candidate;low_precision;human_review_group,0.65,true
REVIEW-MAT-02059,不锈钢C式自锁接头套装,气动液压/快换接头,液压气动/液压接头/液压接头,材质: 不锈钢；类型: C式自锁；型号组合: SM40+PM40,套,1,可建档,不锈钢C式自锁接头SM40+PM40,Sheet1:3231,口径/密封材质缺失,REVIEW-MAT-02059,single_candidate;low_precision,0.70,true
REVIEW-MAT-02060,不锈钢快接公头,气动液压/快换接头,液压气动/液压接头/液压接头,材质: 不锈钢；类型: 快接公头；型号: PP20,个,1,可建档,不锈钢快接公头PP20,Sheet1:3232,口径/系列标准缺失,REVIEW-MAT-02060,single_candidate;low_precision,0.70,true
REVIEW-MAT-02061,不锈钢快接公头,气动液压/快换接头,液压气动/液压接头/液压接头,材质: 不锈钢；类型: 快接公头；型号: PP30,个,1,可建档,不锈钢快接公头PP30,Sheet1:3233,口径/系列标准缺失,REVIEW-MAT-02061,single_candidate;low_precision,0.70,true
REVIEW-MAT-02062,不锈钢快接公头,气动液压/快换接头,液压气动/液压接头/液压接头,材质: 不锈钢；类型: 快接公头；型号: PP60,个,1,可建档,不锈钢快接公头PP60,Sheet1:3234,口径/系列标准缺失,REVIEW-MAT-02062,single_candidate;low_precision,0.70,true
REVIEW-MAT-02063,不锈钢快拧外丝直接,气动液压/快拧接头,液压气动/液压接头/液压接头,材质: 不锈钢；类型: 快拧外丝直接；型号: PC16-04,个,1,可建档,不锈钢快拧外丝直接PC16-04,Sheet1:3235,螺纹制式/管径缺失,REVIEW-MAT-02063,single_candidate;low_precision,0.70,true
REVIEW-MAT-02064,螺丝套件,紧固件/螺丝套件,紧固件/螺纹紧固件/螺丝螺栓,强度等级: 8.8；规格: M16*130；包含: 平垫+弹垫,套,1,可建档,8.8级M16*130螺丝带平 弹垫,Sheet1:3236,材质/螺母是否包含缺失,REVIEW-MAT-02064,single_candidate;low_precision,0.70,true
REVIEW-MAT-02065,编织袋,包装材料/编织袋,包装与标识/袋箱膜包装/袋箱膜,规格: 大号；类型: 编织袋,条,1,可建档,大编织袋,Sheet1:3238,尺寸/承重缺失,REVIEW-MAT-02065,single_candidate;low_precision,0.70,true
REVIEW-MAT-02066,麻袋,包装材料/麻袋,包装与标识/袋箱膜包装/袋箱膜,规格: 大号；类型: 麻袋,条,1,可建档,大麻袋,Sheet1:3239,尺寸/材质缺失,REVIEW-MAT-02066,single_candidate;low_precision,0.70,true
REVIEW-MAT-02067,镀锌外丝直接,管件/镀锌管件,管道管件/金属管件/镀锌管件,表面: 镀锌；连接: 外丝；规格: 4分；类型: 直接,个,1,可建档,镀锌外丝直接4分,Sheet1:3240,材质/压力等级缺失,REVIEW-MAT-02067,single_candidate;low_precision,0.70,true
REVIEW-MAT-02068,镀锌内丝弯头,管件/镀锌管件,管道管件/金属管件/镀锌管件,表面: 镀锌；连接: 内丝；规格: 4分；类型: 弯头,个,1,可建档,镀锌内丝弯头4分,Sheet1:3241,角度/压力等级缺失,REVIEW-MAT-02068,single_candidate;low_precision,0.70,true
REVIEW-MAT-02069,异形垫片,定制件/密封垫片,设备备件与加工件/金属加工件/金属加工件,定制: 是；原始: 异性；尺寸: 330*260*5,个,1,可建档-定制件,订做异性垫片330*260*5,Sheet1:3242,`异性`疑似异形，材质/图纸缺失,REVIEW-MAT-02069,single_candidate;low_precision,0.70,true
REVIEW-MAT-02070,不锈钢高压球阀,阀门/球阀,阀门/通用阀门/球阀,材质: 304不锈钢；规格: 2寸；类型: 高压球阀,个,1,可建档,304不锈钢高压球阀2寸,Sheet1:3243,压力等级/连接形式缺失,REVIEW-MAT-02070,single_candidate;low_precision,0.70,true
REVIEW-MAT-02071,镀锌外丝直接,管件/镀锌管件,管道管件/金属管件/镀锌管件,表面: 镀锌；连接: 外丝；规格: 2寸；长度: 150mm,个,1,可建档,镀锌外丝直接2寸/150mm,Sheet1:3244,材质/压力等级缺失,REVIEW-MAT-02071,single_candidate;low_precision,0.70,true
REVIEW-MAT-02072,中性笔,办公用品/书写工具,行政办公与清洁/办公用品/文具书写,类型: 中性笔,支,1,可建档,中性笔,Sheet1:3247,颜色/笔芯规格缺失,REVIEW-MAT-02072,single_candidate;low_precision,0.70,true
REVIEW-MAT-02073,对丝接头,液压/高压管路,液压气动/液压管路/高压胶管,螺纹/规格: 36*2H；类型: 对丝接头,个,1,可建档,36*2H对丝接头,Sheet1:3248,H含义/材质/压力等级缺失,REVIEW-MAT-02073,single_candidate;low_precision,0.70,true
REVIEW-MAT-02074,高压弯头,液压/高压管路,液压气动/液压管路/高压胶管,螺纹/规格: 36*2；结构: 双H；类型: 弯头,个,1,可建档,36*2双H弯头,Sheet1:3249,双H含义/材质/压力等级缺失,REVIEW-MAT-02074,single_candidate;low_precision,0.70,true
REVIEW-MAT-02075,变径对丝接头,液压/高压管路,液压气动/液压管路/高压胶管,规格: 1寸/36*2H；类型: 变径对丝,个,1,可建档,1寸/36*2H变径对丝接头,Sheet1:3250,材质/压力等级缺失,REVIEW-MAT-02075,single_candidate;low_precision,0.70,true
REVIEW-MAT-02076,架子管,建筑施工耗材/脚手架管,工程建材/其他/脚手架管,长度: 6m；类型: 架子管,根,1,可建档,架子管6m,Sheet1:3252,管径/壁厚/材质缺失,REVIEW-MAT-02076,single_candidate;low_precision;human_review_group,0.65,true
REVIEW-MAT-02077,冲凿套装,工具/冲凿工具,工具器具/其他/冲凿工具,品牌: 上匠；件数: 12件,套,1,可建档,上匠冲凿12件套,Sheet1:3254,规格明细缺失,REVIEW-MAT-02077,single_candidate;low_precision;human_review_group,0.65,true
REVIEW-MAT-02078,不锈钢内外丝球阀,阀门/球阀,阀门/通用阀门/球阀,材质: 304不锈钢；规格: 4分；连接: 内外丝,个,1,可建档,304不锈钢4分内外丝球阀,Sheet1:3255,压力等级缺失,REVIEW-MAT-02078,single_candidate;low_precision,0.70,true
REVIEW-MAT-02079,不锈钢内外丝球阀,阀门/球阀,阀门/通用阀门/球阀,材质: 304不锈钢；规格: 3分；连接: 内外丝,个,1,可建档,304不锈钢3分内外丝球阀,Sheet1:3256,压力等级缺失,REVIEW-MAT-02079,single_candidate;low_precision,0.70,true
REVIEW-MAT-02080,不锈钢内丝球阀,阀门/球阀,阀门/通用阀门/球阀,材质: 304不锈钢；规格: 4分；连接: 内丝,个,1,可建档,304不锈钢4分内丝球阀,Sheet1:3257,压力等级缺失,REVIEW-MAT-02080,single_candidate;low_precision,0.70,true
REVIEW-MAT-02081,不锈钢内丝球阀,阀门/球阀,阀门/通用阀门/球阀,材质: 304不锈钢；规格: 3分；连接: 内丝,个,1,可建档,304不锈钢3分内丝球阀,Sheet1:3258,压力等级缺失,REVIEW-MAT-02081,single_candidate;low_precision,0.70,true
REVIEW-MAT-02082,不锈钢宝塔球阀,阀门/球阀,阀门/通用阀门/球阀,材质: 304不锈钢；规格: 2分-12mm；连接: 宝塔,个,1,可建档,304不锈钢2分-12mm宝塔球阀,Sheet1:3259,压力等级缺失,REVIEW-MAT-02082,single_candidate;low_precision,0.70,true
REVIEW-MAT-02083,不锈钢直通快插接头,气动液压/快插接头,液压气动/液压接头/液压接头,材质: 304不锈钢；型号: QS-1/4-12；类型: 直通快插,个,1,可建档,304不锈钢直通快插接头QS-1/4-12,Sheet1:3260,螺纹/管径含义缺失,REVIEW-MAT-02083,single_candidate;low_precision,0.70,true
REVIEW-MAT-02084,不锈钢直通快插接头,气动液压/快插接头,液压气动/液压接头/液压接头,材质: 304不锈钢；型号: QS-1/4-10；类型: 直通快插,个,1,可建档,304不锈钢直通快插接头QS-1/4-10,Sheet1:3261,螺纹/管径含义缺失,REVIEW-MAT-02084,single_candidate;low_precision,0.70,true
REVIEW-MAT-02085,不锈钢直通快插接头,气动液压/快插接头,液压气动/液压接头/液压接头,材质: 304不锈钢；型号: QS-1/4-8；类型: 直通快插,个,1,可建档,304不锈钢直通快插接头QS-1/4-8,Sheet1:3262,螺纹/管径含义缺失,REVIEW-MAT-02085,single_candidate;low_precision,0.70,true
REVIEW-MAT-02086,自紧钻夹头,电动工具/电钻配件,工具器具/电动工具/电钻角磨机,品牌: 马牌；夹持范围: 0.3-16；接口: B18,个,1,可建档,马牌自紧钻夹头0.3-16B18,Sheet1:3263,适配设备缺失,REVIEW-MAT-02086,single_candidate;low_precision,0.70,true
REVIEW-MAT-02087,铅笔,办公用品/书写工具,行政办公与清洁/办公用品/文具书写,规格: 2B,支,1,可建档,2B铅笔,Sheet1:3264,品牌缺失,REVIEW-MAT-02087,single_candidate;low_precision,0.70,true
REVIEW-MAT-02088,速凝型堵漏剂,建材/堵漏材料,工程建材/保温防水/防水堵漏,品牌: 牛元；特性: 速凝型,箱,1,可建档,牛元速凝型堵漏剂,Sheet1:3265,每箱数量/包装重量缺失,REVIEW-MAT-02088,single_candidate;low_precision,0.70,true
REVIEW-MAT-02089,不锈钢焊条,焊接材料/焊条,焊接焊割/焊接耗材/焊条焊丝,材质: 不锈钢；直径: Φ2.5,包,1,可建档,不锈钢焊条Φ2.5,Sheet1:3266,牌号/每包重量缺失,REVIEW-MAT-02089,single_candidate;low_precision,0.70,true
REVIEW-MAT-02090,7号电池,电气/电池,电气与自动化/电源电池/电源电池,品牌: 南孚；规格: 7号,节,1,可建档,南孚电池7号,Sheet1:3268,碱性/容量缺失,REVIEW-MAT-02090,single_candidate;low_precision,0.70,true
REVIEW-MAT-02091,RVVP屏蔽线,电气/电线电缆,电气与自动化/电线电缆与敷设/电线电缆,型号: RVVP；规格: 3*1.5；特性: 屏蔽,米,1,可建档,RVVP屏蔽线3*1.5,Sheet1:3270,品牌/电压等级缺失,REVIEW-MAT-02091,single_candidate;low_precision,0.70,true
REVIEW-MAT-02092,弹簧式安全阀,阀门/安全阀,阀门/其他/安全阀,结构: 弹簧式；公称通径: DN20,个,1,可建档,弹簧式安全阀DN20,Sheet1:3273,整定压力/型号/材质缺失,REVIEW-MAT-02092,single_candidate;low_precision;human_review_group,0.65,true
REVIEW-MAT-02093,铜内丝管接,管件/铜管件,管道管件/其他/铜管件,材质: 铜；连接: 内丝；规格: 20,个,1,可建档,铜内丝管接20,Sheet1:3274,口径单位/压力等级缺失,REVIEW-MAT-02093,single_candidate;low_precision;human_review_group,0.65,true
REVIEW-MAT-02094,焊接弯头,管件/焊接管件,管道管件/其他/焊接管件,连接: 焊接；角度: 90度；规格: 159,个,1,可建档,焊接90度弯头159,Sheet1:3275,材质/壁厚/压力等级缺失,REVIEW-MAT-02094,single_candidate;low_precision;human_review_group,0.65,true
