merged_item_code,standard_name,canonical_group_path,specs,unit,source_count,source_candidate_count,alias_names,source_rows,governance_grade,governance_status,issue_type,missing_specs,governance_reason,next_action,matched_rule_key,matched_rule_label,rule_source,override_source,has_blocking_conflict,has_alias_conflict,has_unit_conflict,has_low_precision,needs_human_review,note_has_open_question,related_conflict_types,resolution_issue_types,original_composition_bucket,merge_confidence,merge_reason
REVIEW-MAT-02159,实木办公桌,行政办公与清洁/生活后勤/生活用品,材质: 实木；尺寸: 1.4米*0.6米,张,1,1,实木办公桌1.4米*0.6米,Sheet1:3364,C,C-补关键规格,missing_specs,至少一个: 规格；类型；品牌；包装规格,未满足当前分组的关键规格模板。,确认规格、品牌和包装单位。,office_cleaning,行政办公与清洁,rules_yaml,,false,false,false,true,true,false,,needs_human_review,需复核-人工标记,0.70,single_candidate;low_precision
REVIEW-MAT-02160,玻璃胶,化工油漆胶粘/胶粘密封/胶粘剂,品牌: 道康宁,支,1,1,道康宁玻璃胶,Sheet1:3365,C,C-补关键规格,missing_specs,至少一个: 型号；规格；图号；适用设备；材质,未满足当前分组的关键规格模板。,确认型号、图号、适用设备和关键尺寸。,equipment_part,设备备件与加工件,rules_yaml,,false,false,false,false,true,false,specs_conflict,specs_conflict,需复核-人工标记,0.70,single_candidate;low_precision
REVIEW-MAT-02161,方柄钻头,工具器具/工具耗材/钻头,品牌: 博世；柄型: 方柄；直径: Φ14；长度: 280,支,1,1,博世方柄钻头Φ14*280,Sheet1:3366,C,C-补关键规格,specs_conflict,,存在低精度或人工复核标记，需要补齐信息。,确认品牌、型号/规格和适用设备。,tool,工具器具,rules_yaml,,false,false,false,false,true,false,specs_conflict,specs_conflict,需复核-人工标记,0.70,single_candidate;low_precision
REVIEW-MAT-02162,方柄钻头,工具器具/工具耗材/钻头,品牌: 博世；柄型: 方柄；直径: Φ12；长度: 260,支,1,1,博世方柄钻头Φ12*260,Sheet1:3367,C,C-补关键规格,specs_conflict,,存在低精度或人工复核标记，需要补齐信息。,确认品牌、型号/规格和适用设备。,tool,工具器具,rules_yaml,,false,false,false,false,true,false,specs_conflict,specs_conflict,需复核-人工标记,0.70,single_candidate;low_precision
REVIEW-MAT-02163,灭火器,消防器材/灭火器与水带/灭火器,灭火剂重量: 2KG,个,1,1,2KG灭火器,Sheet1:3368,D,D-阻塞冲突,unit_conflict,至少一个: 规格；型号；类型；材质；品牌；尺寸；长度；厚度；功率；包装规格；适用设备,存在阻塞冲突，不能自动放行。,先解决别名、单位或分组冲突，不要自动创建物料。,default,默认规则,default,,true,false,true,false,true,false,specs_conflict；unit_conflict,specs_conflict；unit_conflict,需复核-人工标记,0.65,single_candidate;source_status_contains_merge;low_precision;human_review_group
REVIEW-MAT-02164,灭火器箱,消防器材/灭火器与水带/灭火器,用途: 灭火器存放,个,3,1,灭火器箱子,Sheet1:3369；Sheet1:3474；Sheet1:3560,D,D-阻塞冲突,alias_conflict,至少一个: 规格；型号；类型；材质；品牌；尺寸；长度；厚度；功率；包装规格；适用设备,存在阻塞冲突，不能自动放行。,先解决别名、单位或分组冲突，不要自动创建物料。,default,默认规则,default,,true,true,false,false,true,false,alias_conflict；specs_conflict,alias_conflict；specs_conflict,需复核-人工标记,0.65,single_candidate;source_status_contains_merge;low_precision;human_review_group
REVIEW-MAT-02165,PVC管,管道管件/塑料管件/PVC管件,品牌: 公元；材质: PVC；直径: Φ100,米,1,1,公元PVCΦ100管,Sheet1:3370,C,C-补关键规格,specs_conflict,,存在低精度或人工复核标记，需要补齐信息。,确认材质、口径/规格、连接方式和类型。,pipe_and_fitting,管材管件,rules_yaml,,false,false,false,false,true,false,specs_conflict,specs_conflict,需复核-人工标记,0.70,single_candidate;low_precision
REVIEW-MAT-02166,PVC弯头,管道管件/塑料管件/PVC管件,品牌: 公元；材质: PVC；直径: Φ100；类型: 弯头,个,1,1,公元PVCΦ100弯头,Sheet1:3371,C,C-补关键规格,specs_conflict,,存在低精度或人工复核标记，需要补齐信息。,确认材质、口径/规格、连接方式和类型。,pipe_and_fitting,管材管件,rules_yaml,,false,false,false,false,true,false,specs_conflict,specs_conflict,需复核-人工标记,0.70,single_candidate;low_precision
REVIEW-MAT-02167,PVC止回阀,阀门/其他/PVC阀门,品牌: 公元；材质: PVC；直径: Φ100；类型: 止回阀,个,1,1,公元PVCΦ100止回阀,Sheet1:3372,C,C-补关键规格,needs_human_review,,存在低精度或人工复核标记，需要补齐信息。,确认材质、口径/规格、连接方式和类型。,pipe_and_fitting,管材管件,rules_yaml,,false,false,false,true,true,false,,needs_human_review,需复核-人工标记,0.65,single_candidate;low_precision;human_review_group
REVIEW-MAT-02168,PVC三通,管道管件/塑料管件/PVC管件,品牌: 公元；材质: PVC；直径: Φ100；类型: 三通,个,1,1,公元PVCΦ100三通,Sheet1:3373,C,C-补关键规格,needs_human_review,,存在低精度或人工复核标记，需要补齐信息。,确认材质、口径/规格、连接方式和类型。,pipe_and_fitting,管材管件,rules_yaml,,false,false,false,true,true,false,,needs_human_review,需复核-人工标记,0.70,single_candidate;low_precision
REVIEW-MAT-02169,镀锌两端丝水管加工件,设备备件与加工件/金属加工件/金属加工件,加工: 是；表面: 镀锌；规格: 4分；连接: 两端丝；长度: 3米,根,1,1,加工4分镀锌两端丝水管3米,Sheet1:3375,C,C-补关键规格,needs_human_review,,存在低精度或人工复核标记，需要补齐信息。,确认型号、图号、适用设备和关键尺寸。,equipment_part,设备备件与加工件,rules_yaml,,false,false,false,true,true,false,,needs_human_review,需复核-人工标记,0.70,single_candidate;low_precision
REVIEW-MAT-02170,镀锌内丝直接,管道管件/金属管件/镀锌管件,表面: 镀锌；连接: 内丝；规格: 4分；类型: 直接,个,1,1,镀锌4分内丝直接头,Sheet1:3376,C,C-补关键规格,specs_conflict,,存在低精度或人工复核标记，需要补齐信息。,确认材质、口径/规格、连接方式和类型。,pipe_and_fitting,管材管件,rules_yaml,,false,false,false,false,true,false,specs_conflict,specs_conflict,需复核-人工标记,0.70,single_candidate;low_precision
REVIEW-MAT-02171,手持吸尘器,行政办公与清洁/清洁用品/清洁工具耗材,品牌: 小米；特征: 大功率；类型: 手持,台,1,1,小米大功率手持吸尘器,Sheet1:3377,C,C-补关键规格,needs_human_review,,存在低精度或人工复核标记，需要补齐信息。,确认规格、品牌和包装单位。,office_cleaning,行政办公与清洁,rules_yaml,,false,false,false,true,true,false,,needs_human_review,需复核-人工标记,0.70,single_candidate;low_precision
REVIEW-MAT-02172,不锈钢排烟罩,设备备件与加工件/金属加工件/金属加工件,定制: 是；材质: 不锈钢；尺寸: 500*600,个,1,1,订做不锈钢排烟罩500*600,Sheet1:3378,C,C-补关键规格,needs_human_review,,存在低精度或人工复核标记，需要补齐信息。,确认型号、图号、适用设备和关键尺寸。,equipment_part,设备备件与加工件,rules_yaml,,false,false,false,true,true,false,,needs_human_review,需复核-人工标记,0.70,single_candidate;low_precision
REVIEW-MAT-02173,不锈钢变径接头,设备备件与加工件/金属加工件/金属加工件,定制: 是；材质: 不锈钢；规格: 450*450；类型: 变径接头,个,1,1,订做不锈钢变径接头450*450,Sheet1:3379,C,C-补关键规格,needs_human_review,,存在低精度或人工复核标记，需要补齐信息。,确认型号、图号、适用设备和关键尺寸。,equipment_part,设备备件与加工件,rules_yaml,,false,false,false,true,true,false,,needs_human_review,需复核-人工标记,0.70,single_candidate;low_precision
REVIEW-MAT-02174,空气净化器,行政办公与清洁/其他/空气净化设备,品牌: 小米；类型: 空气净化机,台,1,1,小米空气净化机,Sheet1:3381,C,C-补关键规格,needs_human_review,,存在低精度或人工复核标记，需要补齐信息。,确认规格、品牌和包装单位。,office_cleaning,行政办公与清洁,rules_yaml,,false,false,false,true,true,false,,needs_human_review,需复核-人工标记,0.65,single_candidate;low_precision;human_review_group
REVIEW-MAT-02175,木方,工程建材/其他/木材,截面: 50*100；长度: 4m,根,1,1,木方50*100*4m,Sheet1:3383,C,C-补关键规格,missing_specs,至少一个: 规格；型号；材质；厚度；尺寸；包装规格；强度等级,未满足当前分组的关键规格模板。,确认规格、材质/强度等级、尺寸和包装单位。,construction_material,工程建材,rules_yaml,,false,false,false,false,true,false,specs_conflict,specs_conflict,需复核-人工标记,0.65,single_candidate;low_precision;human_review_group
REVIEW-MAT-02176,自攻螺丝,紧固件/螺纹紧固件/螺丝螺栓,长度: 60mm,盒,1,1,自攻螺丝60mm,Sheet1:3384,C,C-补关键规格,specs_conflict,,存在低精度或人工复核标记，需要补齐信息。,确认规格、材质/强度等级和单位。,fastener,紧固件,rules_yaml,,false,false,false,false,true,false,specs_conflict,specs_conflict,需复核-人工标记,0.70,single_candidate;low_precision
REVIEW-MAT-02177,钻尾螺丝,紧固件/螺纹紧固件/螺丝螺栓,长度: 60mm,盒,1,1,钻尾螺丝60mm,Sheet1:3385,C,C-补关键规格,specs_conflict,,存在低精度或人工复核标记，需要补齐信息。,确认规格、材质/强度等级和单位。,fastener,紧固件,rules_yaml,,false,false,false,false,true,false,specs_conflict,specs_conflict,需复核-人工标记,0.70,single_candidate;low_precision
REVIEW-MAT-02178,电工包,工具器具/其他/工具包,品牌: 得力；用途: 电工,个,1,1,得力电工包,Sheet1:3390,C,C-补关键规格,specs_conflict,,存在低精度或人工复核标记，需要补齐信息。,确认品牌、型号/规格和适用设备。,tool,工具器具,rules_yaml,,false,false,false,false,true,false,specs_conflict,specs_conflict,需复核-人工标记,0.65,single_candidate;low_precision;human_review_group
REVIEW-MAT-02179,圆柄钻头,工具器具/工具耗材/钻头,品牌: 博世；柄型: 圆柄；直径: Φ10；长度: 350,个,1,1,博世圆柄钻头Φ10*350,Sheet1:3391,C,C-补关键规格,needs_human_review,,存在低精度或人工复核标记，需要补齐信息。,确认品牌、型号/规格和适用设备。,tool,工具器具,rules_yaml,,false,false,false,true,true,false,,needs_human_review,需复核-人工标记,0.70,single_candidate;low_precision
REVIEW-MAT-02180,钻头,工具器具/工具耗材/钻头,品牌: 博世；柄型: 二坑二槽；直径: Φ12；长度: 350,个,1,1,博世二坑二槽钻头Φ12*350,Sheet1:3392,C,C-补关键规格,specs_conflict,,存在低精度或人工复核标记，需要补齐信息。,确认品牌、型号/规格和适用设备。,tool,工具器具,rules_yaml,,false,false,false,false,true,false,specs_conflict,specs_conflict,需复核-人工标记,0.70,single_candidate;low_precision
REVIEW-MAT-02181,钻头,工具器具/工具耗材/钻头,品牌: 博世；柄型: 二坑二槽；直径: Φ14；长度: 350,个,1,1,博世二坑二槽钻头Φ14*350,Sheet1:3393,C,C-补关键规格,specs_conflict,,存在低精度或人工复核标记，需要补齐信息。,确认品牌、型号/规格和适用设备。,tool,工具器具,rules_yaml,,false,false,false,false,true,false,specs_conflict,specs_conflict,需复核-人工标记,0.70,single_candidate;low_precision
REVIEW-MAT-02182,钻头,工具器具/工具耗材/钻头,品牌: 博世；柄型: 二坑二槽；直径: Φ16；长度: 350,个,1,1,博世二坑二槽钻头Φ16*350,Sheet1:3394,C,C-补关键规格,specs_conflict,,存在低精度或人工复核标记，需要补齐信息。,确认品牌、型号/规格和适用设备。,tool,工具器具,rules_yaml,,false,false,false,false,true,false,specs_conflict,specs_conflict,需复核-人工标记,0.70,single_candidate;low_precision
REVIEW-MAT-02183,二保焊机分流器,焊接焊割/其他/焊枪配件,适配: 500型二保焊机；部件: 分流器；材质/类型: 陶瓷型,个,1,1,500型二保焊机分流器陶瓷型,Sheet1:3397,C,C-补关键规格,specs_conflict,,存在低精度或人工复核标记，需要补齐信息。,确认型号、直径/规格、材质和包装。,welding,焊接焊割,rules_yaml,,false,false,false,false,true,false,specs_conflict,specs_conflict,需复核-人工标记,0.65,single_candidate;low_precision;human_review_group
REVIEW-MAT-02184,二保焊机分流器,焊接焊割/其他/焊枪配件,适配: 350型二保焊机；部件: 分流器；材质/类型: 陶瓷型,个,1,1,350型二保焊机分流器陶瓷型,Sheet1:3398,C,C-补关键规格,specs_conflict,,存在低精度或人工复核标记，需要补齐信息。,确认型号、直径/规格、材质和包装。,welding,焊接焊割,rules_yaml,,false,false,false,false,true,false,specs_conflict,specs_conflict,需复核-人工标记,0.65,single_candidate;low_precision;human_review_group
REVIEW-MAT-02185,水平尺,工具器具/量具测量/量具测量,长度: 1m,根,1,1,水平尺1m,Sheet1:3399,C,C-补关键规格,missing_specs,至少一个: 型号；规格；品牌；尺寸；适用设备,未满足当前分组的关键规格模板。,确认品牌、型号/规格和适用设备。,tool,工具器具,rules_yaml,,false,false,false,true,true,false,low_precision_conflict；specs_conflict,low_precision_conflict；specs_conflict,需复核-人工标记,0.70,single_candidate;low_precision
REVIEW-MAT-02186,水平尺,工具器具/量具测量/量具测量,长度: 0.6m,根,1,1,水平尺0.6m,Sheet1:3400,C,C-补关键规格,missing_specs,至少一个: 型号；规格；品牌；尺寸；适用设备,未满足当前分组的关键规格模板。,确认品牌、型号/规格和适用设备。,tool,工具器具,rules_yaml,,false,false,false,true,true,false,low_precision_conflict；specs_conflict,low_precision_conflict；specs_conflict,需复核-人工标记,0.70,single_candidate;low_precision
REVIEW-MAT-02187,LED灯泡,电气与自动化/照明与报警/灯具,类型: LED；功率: 30W；接口: 螺口,个,1,1,LED30W螺口灯泡,Sheet1:3401,C,C-补关键规格,specs_conflict,,存在低精度或人工复核标记，需要补齐信息。,确认品牌、型号、电气参数和安装/连接方式。,electrical,电气与自动化,rules_yaml,,false,false,false,false,true,false,specs_conflict,specs_conflict,需复核-人工标记,0.70,single_candidate;low_precision
REVIEW-MAT-02188,高强度全螺纹螺丝,紧固件/螺纹紧固件/螺丝螺栓,强度等级: 12.9；规格: M27*100；原始: 全芽,套,1,1,12.9级M27*100全芽螺丝,Sheet1:3404,C,C-补关键规格,specs_conflict,,存在低精度或人工复核标记，需要补齐信息。,确认规格、材质/强度等级和单位。,fastener,紧固件,rules_yaml,,false,false,false,false,true,true,specs_conflict,specs_conflict,需复核-人工标记,0.70,single_candidate;low_precision
REVIEW-MAT-02189,氧气管,焊接焊割/焊割设备工具/焊机割炬,介质: 氧气；类型: 软管,卷,1,1,氧气管,Sheet1:3409,C,C-补关键规格,needs_human_review,,存在低精度或人工复核标记，需要补齐信息。,确认型号、直径/规格、材质和包装。,welding,焊接焊割,rules_yaml,,false,false,false,true,true,false,,needs_human_review,需复核-人工标记,0.70,single_candidate;low_precision
