item_code	item_name	sku_name	required_specs	optional_specs	item_group	top_group	sub_group	material_family	stock_uom	purchase_uom	conversion_factor	estimated_rate	currency	price_basis	aliases	search_keywords	brand	model	status	quality_level	agent_use_policy	source_item_codes	merged_count	governance_note	updated_at
TOOL-000031	扫把	扫把 高粱 小	材质：高粱；规格：小		清洁办公后勤/清洁工具	清洁办公后勤	清洁工具	清洁工具	把	把	1	3.80	CNY	按把计价；按物料族“清洁工具”抽样复核中位数调整；样本数=3；可靠性=medium；调整系数=0.4750；金额按四舍五入保留两位小数。	高粱小扫把；扫把	TOOL-000031 扫把 扫把 高粱 小 材质：高粱；规格：小 高粱小扫把；扫把 清洁工具			active	standard	auto_select_allowed	TOOL-000031	1		2026-07-08
TOOL-000032	切割片	切割片 100mm 金立克	直径：100mm；厚度：1mm；孔径：16mm；材质：树脂		工具耗材/切磨耗材	工具耗材	切磨耗材	切磨耗材	片	片	1	24.00	CNY	按片估价，树脂切割片；按物料族“切磨耗材”抽样复核中位数调整；样本数=1；可靠性=low；调整系数=12.0000；金额按四舍五入保留两位小数。	100切割片;切割片；金立克切割片;切割片	TOOL-000032 切割片 切割片 100mm 金立克 直径：100mm；厚度：1mm；孔径：16mm；材质：树脂 100切割片;切割片；金立克切割片;切割片 切磨耗材 金立克	金立克		active	standard	auto_select_allowed	TOOL-000032	1		2026-07-08
TOOL-000033	磨光片	磨光片 100mm 80#	直径：100mm；厚度：6mm；孔径：16mm；材质：树脂；粒度：80#		工具耗材/切磨耗材	工具耗材	切磨耗材	切磨耗材	块	块	1	36.00	CNY	按块估价，树脂磨光片；按物料族“切磨耗材”抽样复核中位数调整；样本数=1；可靠性=low；调整系数=12.0000；金额按四舍五入保留两位小数。	100磨光片；磨光片	TOOL-000033 磨光片 磨光片 100mm 80# 直径：100mm；厚度：6mm；孔径：16mm；材质：树脂；粒度：80# 100磨光片；磨光片 切磨耗材			active	standard	auto_select_allowed	TOOL-000033	1		2026-07-08
TOOL-000038	毛刷	毛刷 4寸	规格：4寸		工具耗材/刷涂耗材	工具耗材	刷涂耗材	刷涂耗材	把	把	1	3.50	CNY	按把估价，普通毛刷；按物料族“刷涂耗材”抽样复核中位数调整；样本数=2；可靠性=low；调整系数=1.1666；金额按四舍五入保留两位小数。	4寸毛刷；毛刷	TOOL-000038 毛刷 毛刷 4寸 规格：4寸 4寸毛刷；毛刷 刷涂耗材			active	standard	auto_select_allowed	TOOL-000038	1		2026-07-08
TOOL-000039	链条扳手	链条扳手 12英寸	规格：12英寸；材质：碳钢		工具量具/扳手	工具量具	扳手	扳手	个	个	1	45.33	CNY	按链条扳手市场价估价，单价对应单位=个；按物料族“扳手”抽样复核中位数调整；样本数=3；可靠性=medium；调整系数=1.1333；金额按四舍五入保留两位小数。	链条扳手	TOOL-000039 链条扳手 链条扳手 12英寸 规格：12英寸；材质：碳钢 链条扳手 扳手			active	standard	auto_select_allowed	TOOL-000039	1		2026-07-08
TOOL-000041	砂纸	砂纸 600#	粒度：600#		工具耗材/砂纸/磨料	工具耗材	砂纸/磨料	砂纸/磨料	张	张	1	0.90	CNY	按张估价；按物料族“砂纸/磨料”抽样复核中位数调整；样本数=1；可靠性=low；调整系数=0.6000；金额按四舍五入保留两位小数。	600砂纸；砂纸；细砂纸	TOOL-000041 砂纸 砂纸 600# 粒度：600# 600砂纸；砂纸；细砂纸 砂纸/磨料			active	standard	auto_select_allowed	TOOL-000041	1		2026-07-08
TOOL-000043	毛刷	毛刷 2寸	规格：2寸		工具耗材/刷涂耗材	工具耗材	刷涂耗材	刷涂耗材	把	把	1	2.33	CNY	按把估价，普通毛刷；按物料族“刷涂耗材”抽样复核中位数调整；样本数=2；可靠性=low；调整系数=1.1666；金额按四舍五入保留两位小数。	2寸毛刷；毛刷	TOOL-000043 毛刷 毛刷 2寸 规格：2寸 2寸毛刷；毛刷 刷涂耗材			active	standard	auto_select_allowed	TOOL-000043	1		2026-07-08
TOOL-000047	砂轮机	砂轮机 1.1kW 台式 250mm	功率：1.1kW；结构：台式；电压：220V；砂轮规格：250mm		电动气动工具/电动工具	电动气动工具	电动工具	电动工具	台	台	1	272.00	CNY	按每台估价；按物料族“电动工具”抽样复核中位数调整；样本数=1；可靠性=low；调整系数=0.6800；金额按四舍五入保留两位小数。	1.1kW台式砂轮机；台式砂轮机	TOOL-000047 砂轮机 砂轮机 1.1kW 台式 250mm 功率：1.1kW；结构：台式；电压：220V；砂轮规格：250mm 1.1kW台式砂轮机；台式砂轮机 电动工具			active	standard	auto_select_allowed	TOOL-000047	1		2026-07-08
TOOL-000048	硬质合金钻头	硬质合金钻头 Φ8×150mm	材质：硬质合金；直径：8mm；总长：150mm		工具耗材/钻头	工具耗材	钻头	钻头	支	支	1	19.07	CNY	按支估价，常规钨钢钻头长度150mm；按物料族“钻头”抽样复核中位数调整；样本数=6；可靠性=medium；调整系数=1.5889；金额按四舍五入保留两位小数。	钨钢钻头8厘；钨钢钻头	TOOL-000048 硬质合金钻头 硬质合金钻头 Φ8×150mm 材质：硬质合金；直径：8mm；总长：150mm 钻头 钨钢钻头8厘；钨钢钻头			active	standard	auto_select_allowed	TOOL-000048	1	DeepSeek物料族治理预览：钨钢为硬质合金钻头俗称，归入硬质合金钻头并统一材质。	2026-07-08
TOOL-000049	硬质合金钻头	硬质合金钻头 Φ10×80mm	材质：硬质合金；直径：10mm；总长：80mm		工具耗材/钻头	工具耗材	钻头	钻头	支	支	1	23.83	CNY	按支估价；按物料族“钻头”抽样复核中位数调整；样本数=6；可靠性=medium；调整系数=1.5889；金额按四舍五入保留两位小数。	钨钢钻头10厘；钨钢钻头	TOOL-000049 硬质合金钻头 硬质合金钻头 Φ10×80mm 材质：硬质合金；直径：10mm；总长：80mm 钻头 钨钢钻头10厘；钨钢钻头			active	standard	auto_select_allowed	TOOL-000049	1	DeepSeek物料族治理预览：钨钢为硬质合金钻头俗称，归入硬质合金钻头并统一材质。	2026-07-08
TOOL-000050	硬质合金钻头	硬质合金钻头 Φ12×90mm	材质：硬质合金；直径：12mm；总长：90mm		工具耗材/钻头	工具耗材	钻头	钻头	支	支	1	28.60	CNY	按支估价；按物料族“钻头”抽样复核中位数调整；样本数=6；可靠性=medium；调整系数=1.5889；金额按四舍五入保留两位小数。	钨钢钻头12厘；钨钢钻头	TOOL-000050 硬质合金钻头 硬质合金钻头 Φ12×90mm 材质：硬质合金；直径：12mm；总长：90mm 钻头 钨钢钻头12厘；钨钢钻头			active	standard	auto_select_allowed	TOOL-000050	1	DeepSeek物料族治理预览：钨钢为硬质合金钻头俗称，归入硬质合金钻头并统一材质。	2026-07-08
TOOL-000051	硬质合金钻头	硬质合金钻头 Φ16×100mm	材质：硬质合金；直径：16mm；总长：100mm		工具耗材/钻头	工具耗材	钻头	钻头	支	支	1	34.96	CNY	按支估价；按物料族“钻头”抽样复核中位数调整；样本数=6；可靠性=medium；调整系数=1.5889；金额按四舍五入保留两位小数。	钨钢钻头16厘；钨钢钻头	TOOL-000051 硬质合金钻头 硬质合金钻头 Φ16×100mm 材质：硬质合金；直径：16mm；总长：100mm 钻头 钨钢钻头16厘；钨钢钻头			active	standard	auto_select_allowed	TOOL-000051	1	DeepSeek物料族治理预览：钨钢为硬质合金钻头俗称，归入硬质合金钻头并统一材质。	2026-07-08
TOOL-000052	硬质合金钻头	硬质合金钻头 Φ6×80mm	材质：硬质合金；直径：6mm；总长：80mm		工具耗材/钻头	工具耗材	钻头	钻头	支	支	1	4.77	CNY	按支估价；按物料族“钻头”抽样复核中位数调整；样本数=6；可靠性=medium；调整系数=1.5889；金额按四舍五入保留两位小数。	合金钻头6厘；合金钻头	TOOL-000052 硬质合金钻头 硬质合金钻头 Φ6×80mm 材质：硬质合金；直径：6mm；总长：80mm 钻头 合金钻头6厘；合金钻头			active	standard	auto_select_allowed	TOOL-000052	1	DeepSeek物料族治理预览：合金为硬质合金钻头常见简称，归入硬质合金钻头并统一材质。	2026-07-08
TOOL-000053	硬质合金钻头	硬质合金钻头 Φ8×100mm	材质：硬质合金；直径：8mm；总长：100mm		工具耗材/钻头	工具耗材	钻头	钻头	支	支	1	6.36	CNY	按支估价；按物料族“钻头”抽样复核中位数调整；样本数=6；可靠性=medium；调整系数=1.5889；金额按四舍五入保留两位小数。	合金钻头8厘；合金钻头	TOOL-000053 硬质合金钻头 硬质合金钻头 Φ8×100mm 材质：硬质合金；直径：8mm；总长：100mm 钻头 合金钻头8厘；合金钻头			active	standard	auto_select_allowed	TOOL-000053	1	DeepSeek物料族治理预览：合金为硬质合金钻头常见简称，归入硬质合金钻头并统一材质。	2026-07-08
TOOL-000054	硬质合金钻头	硬质合金钻头 Φ10×120mm	材质：硬质合金；直径：10mm；总长：120mm		工具耗材/钻头	工具耗材	钻头	钻头	支	支	1	7.94	CNY	按支估价；按物料族“钻头”抽样复核中位数调整；样本数=6；可靠性=medium；调整系数=1.5889；金额按四舍五入保留两位小数。	合金钻头10厘；合金钻头	TOOL-000054 硬质合金钻头 硬质合金钻头 Φ10×120mm 材质：硬质合金；直径：10mm；总长：120mm 钻头 合金钻头10厘；合金钻头			active	standard	auto_select_allowed	TOOL-000054	1	DeepSeek物料族治理预览：合金为硬质合金钻头常见简称，归入硬质合金钻头并统一材质。	2026-07-08
TOOL-000055	硬质合金钻头	硬质合金钻头 Φ12×140mm	材质：硬质合金；直径：12mm；总长：140mm		工具耗材/钻头	工具耗材	钻头	钻头	支	支	1	9.53	CNY	按支估价；按物料族“钻头”抽样复核中位数调整；样本数=6；可靠性=medium；调整系数=1.5889；金额按四舍五入保留两位小数。	合金钻头12厘；合金钻头	TOOL-000055 硬质合金钻头 硬质合金钻头 Φ12×140mm 材质：硬质合金；直径：12mm；总长：140mm 钻头 合金钻头12厘；合金钻头			active	standard	auto_select_allowed	TOOL-000055	1	DeepSeek物料族治理预览：合金为硬质合金钻头常见简称，归入硬质合金钻头并统一材质。	2026-07-08
TOOL-000056	硬质合金钻头	硬质合金钻头 Φ14×160mm	材质：硬质合金；直径：14mm；总长：160mm		工具耗材/钻头	工具耗材	钻头	钻头	支	支	1	11.12	CNY	按支估价；按物料族“钻头”抽样复核中位数调整；样本数=6；可靠性=medium；调整系数=1.5889；金额按四舍五入保留两位小数。	合金钻头14厘；合金钻头	TOOL-000056 硬质合金钻头 硬质合金钻头 Φ14×160mm 材质：硬质合金；直径：14mm；总长：160mm 钻头 合金钻头14厘；合金钻头			active	standard	auto_select_allowed	TOOL-000056	1	DeepSeek物料族治理预览：合金为硬质合金钻头常见简称，归入硬质合金钻头并统一材质。	2026-07-08
TOOL-000057	硬质合金钻头	硬质合金钻头 Φ16×180mm	材质：硬质合金；直径：16mm；总长：180mm		工具耗材/钻头	工具耗材	钻头	钻头	支	支	1	12.71	CNY	按支估价；按物料族“钻头”抽样复核中位数调整；样本数=6；可靠性=medium；调整系数=1.5889；金额按四舍五入保留两位小数。	合金钻头16厘；合金钻头	TOOL-000057 硬质合金钻头 硬质合金钻头 Φ16×180mm 材质：硬质合金；直径：16mm；总长：180mm 钻头 合金钻头16厘；合金钻头			active	standard	auto_select_allowed	TOOL-000057	1	DeepSeek物料族治理预览：合金为硬质合金钻头常见简称，归入硬质合金钻头并统一材质。	2026-07-08
TOOL-000058	滚筒刷	滚筒刷 150	规格：150		工具耗材/刷涂耗材	工具耗材	刷涂耗材	刷涂耗材	只	只	1	5.83	CNY	按只估价，滚筒刷；按物料族“刷涂耗材”抽样复核中位数调整；样本数=2；可靠性=low；调整系数=1.1666；金额按四舍五入保留两位小数。	150滚筒；滚筒刷	TOOL-000058 滚筒刷 滚筒刷 150 规格：150 150滚筒；滚筒刷 刷涂耗材			active	standard	auto_select_allowed	TOOL-000058	1		2026-07-08
TOOL-000059	滚筒刷	滚筒刷 250	规格：250		工具耗材/刷涂耗材	工具耗材	刷涂耗材	刷涂耗材	只	只	1	7.00	CNY	按只估价，滚筒刷；按物料族“刷涂耗材”抽样复核中位数调整；样本数=2；可靠性=low；调整系数=1.1666；金额按四舍五入保留两位小数。	250滚筒；滚筒刷	TOOL-000059 滚筒刷 滚筒刷 250 规格：250 250滚筒；滚筒刷 刷涂耗材			active	standard	auto_select_allowed	TOOL-000059	1		2026-07-08
TOOL-000060	伸缩加长杆	伸缩加长杆 1.2-2.4m	长度范围：1.2-2.4m；接口规格：1/4英寸		工具量具/工具附件（候选新增）	工具量具	工具附件（候选新增）	工具附件（候选新增）	支	支	1	33.34	CNY	按支估价；按物料族“工具附件（候选新增）”抽样复核中位数调整；样本数=1；可靠性=low；调整系数=0.6667；金额按四舍五入保留两位小数。		TOOL-000060 伸缩加长杆 伸缩加长杆 1.2-2.4m 长度范围：1.2-2.4m；接口规格：1/4英寸 工具附件（候选新增）			active	standard	auto_select_allowed	TOOL-000060	1		2026-07-08
TOOL-000061	金刚磨片	金刚磨片 100mm #100	外径：100mm；孔径：16mm；粒度：#100		工具耗材/切磨耗材	工具耗材	切磨耗材	切磨耗材	个	个	1	120.00	CNY	按个估价，金刚石磨片；按物料族“切磨耗材”抽样复核中位数调整；样本数=1；可靠性=low；调整系数=12.0000；金额按四舍五入保留两位小数。		TOOL-000061 金刚磨片 金刚磨片 100mm #100 外径：100mm；孔径：16mm；粒度：#100 切磨耗材			active	standard	auto_select_allowed	TOOL-000061	1		2026-07-08
TOOL-000063	冲击钻头	冲击钻头 Φ18×800mm	直径：18mm；总长：800mm		工具耗材/钻头	工具耗材	钻头	钻头	支	支	1	47.67	CNY	按支估价；按物料族“钻头”抽样复核中位数调整；样本数=6；可靠性=medium；调整系数=1.5889；金额按四舍五入保留两位小数。	方大同18*800冲击钻头；冲击钻头	TOOL-000063 冲击钻头 冲击钻头 Φ18×800mm 直径：18mm；总长：800mm 钻头 方大同18*800冲击钻头；冲击钻头 方大同	方大同		active	standard	auto_select_allowed	TOOL-000063	1	DeepSeek物料族治理预览：原始资料只确认冲击结构，不推断混凝土用途；保留为通用冲击钻头。	2026-07-08
TOOL-000064	SDS-Max五坑冲击钻头	SDS-Max五坑冲击钻头 Φ40×1200mm	接口：SDS-Max五坑；材质：合金钢；直径：40mm；总长：1200mm		工具耗材/钻头	工具耗材	钻头	钻头	支	支	1	238.34	CNY	按支估价；按物料族“钻头”抽样复核中位数调整；样本数=6；可靠性=medium；调整系数=1.5889；金额按四舍五入保留两位小数。	方大同40*1200五孔钻头；五坑钻头	TOOL-000064 SDS-Max五坑冲击钻头 SDS-Max五坑冲击钻头 Φ40×1200mm 接口：SDS-Max五坑；材质：合金钢；直径：40mm；总长：1200mm 钻头 方大同40*1200五孔钻头；五坑钻头 方大同	方大同		active	standard	auto_select_allowed	TOOL-000064	1	DeepSeek物料族治理预览：五坑钻头对应SDS-Max五坑接口，归入SDS-Max五坑冲击钻头。	2026-07-08
TOOL-000065	测绳	测绳 50m 金属	材质：金属；长度：50m		工具量具/测量工具	工具量具	测量工具	测量工具	根	根	1	138.66	CNY	按根估价，每根50m；按物料族“测量工具”抽样复核中位数调整；样本数=3；可靠性=medium；调整系数=1.7333；金额按四舍五入保留两位小数。	金属测绳	TOOL-000065 测绳 测绳 50m 金属 材质：金属；长度：50m 金属测绳 测量工具			active	standard	auto_select_allowed	TOOL-000065	1		2026-07-08
TOOL-000066	高速钢麻花钻头	高速钢麻花钻头 Φ16×100mm	材质：高速钢；直径：16mm；总长：100mm	类型：短型	工具耗材/钻头	工具耗材	钻头	钻头	支	支	1	31.78	CNY	按支估价；按物料族“钻头”抽样复核中位数调整；样本数=6；可靠性=medium；调整系数=1.5889；金额按四舍五入保留两位小数。	16*100钻头；钻头	TOOL-000066 高速钢麻花钻头 高速钢麻花钻头 Φ16×100mm 材质：高速钢；直径：16mm；总长：100mm 类型：短型 钻头 16*100钻头；钻头			active	standard	auto_select_allowed	TOOL-000066	1	DeepSeek物料族治理预览：原材质为高速钢且无冲击结构，归入高速钢麻花钻头，总长体现短型信息。	2026-07-08
