item_code	item_name	sku_name	required_specs	optional_specs	item_group	top_group	sub_group	material_family	stock_uom	purchase_uom	conversion_factor	estimated_rate	currency	price_basis	aliases	search_keywords	brand	model	status	quality_level	agent_use_policy	source_item_codes	merged_count	governance_note	updated_at	v05_original_item_name	v05_type_id	v05_standard_name	v05_decision	v05_review	v05_validation	v05_attribute_template	v05_issues
TOOL-000265	斜口钳	斜口钳 6英寸 世达	长度：6英寸；材质：铬钒钢		工具量具/钳类	工具量具	钳类	钳类	把	把	1	67.30	CNY	按把估价；按物料族“钳类”抽样复核中位数调整；样本数=2；可靠性=low；调整系数=2.2433；金额按四舍五入保留两位小数。	世达斜口钳；斜口钳	TOOL-000265 斜口钳 斜口钳 6英寸 世达 长度：6英寸；材质：铬钒钢 世达斜口钳；斜口钳 钳类 世达	世达		active	standard	auto_select_allowed	TOOL-000265	1	v0.5标准类型：MT-01196C656C04；旧名称：斜口钳	2026-07-08	斜口钳	MT-01196C656C04	斜口钳	keep：剪切功能与夹持钳不同，保留为独立类型。	钳类各标准名称均为稳定结构/用途名，未混入尺寸、品牌或包装；类型间边界清晰，旧名称全部覆盖，属性可区分采购SKU。	frozen	长度(optional)；材质(optional)	
TOOL-000266	批头套装	批头套装 十字 25mm	头型：十字；长度：25mm；件数：10件/套		电动气动工具/工具附件	电动气动工具	工具附件	工具附件	套	套	1	60.00	CNY	按每套估价；按物料族“工具附件”抽样复核中位数调整；样本数=1；可靠性=low；调整系数=2.0000；金额按四舍五入保留两位小数。	世达十字批头套装；十字批头套装	TOOL-000266 批头套装 批头套装 十字 25mm 头型：十字；长度：25mm；件数：10件/套 世达十字批头套装；十字批头套装 工具附件 世达	世达		active	standard	auto_select_allowed	TOOL-000266	1	v0.5标准类型：MT-BCE17DFCB784；旧名称：批头套装	2026-07-08	批头套装	MT-BCE17DFCB784	批头套装	keep：现有名称已是稳定商品类型，头型/长度/件数作为SKU属性。	工具附件族类型边界和属性覆盖均未发现实质问题。	frozen	头型(required)；长度(mm)(optional)；件数(optional)	
TOOL-000267	五坑钻头	五坑钻头 40*1000	材质：合金钢；直径：40mm；长度：1000mm		工具耗材/钻头	工具耗材	钻头	钻头	支	支	1	190.67	CNY	按支估价；按物料族“钻头”抽样复核中位数调整；样本数=6；可靠性=medium；调整系数=1.5889；金额按四舍五入保留两位小数。	博世五坑钻头Φ40*1米；五坑钻头	TOOL-000267 五坑钻头 五坑钻头 40*1000 材质：合金钢；直径：40mm；长度：1000mm 博世五坑钻头Φ40*1米；五坑钻头 钻头 博世	博世		active	standard	auto_select_allowed	TOOL-000267	1	v0.5标准类型：MT-D14D58B7721A；旧名称：五坑钻头	2026-07-08	五坑钻头	MT-D14D58B7721A	五坑钻头	keep：五坑是稳定连接柄型名称，保留为标准类型；五坑三槽作为别名/全称。	经复核，所有类型定义和名称决定均与原始证据一致；标准名称未混入尺寸、品牌或包装，类型边界清晰，属性模板足以区分采购SKU，合并且重命名均有据可依。	frozen	直径(required)；长度(required)；材质(optional)；品牌(optional)	
TOOL-000268	喷火枪	喷火枪 丁烷气	燃气类型：丁烷；接口：卡式		焊接切割/焊割工具	焊接切割	焊割工具	焊割工具	把	把	1	24.67	CNY	按常见工程采购价估算，单价对应单位=把；按物料族“焊割工具”抽样复核中位数调整；样本数=2；可靠性=low；调整系数=1.2334；金额按四舍五入保留两位小数。	喷火枪；多功能喷火枪	TOOL-000268 喷火枪 喷火枪 丁烷气 燃气类型：丁烷；接口：卡式 喷火枪；多功能喷火枪 焊割工具			active	standard	auto_select_allowed	TOOL-000268	1	v0.5标准类型：MT-A9678233B125；旧名称：喷火枪	2026-07-08	喷火枪	MT-A9678233B125	喷火枪	keep：现有名称已是稳定商品类型，燃气类型和接口作为SKU属性。	焊割工具族类型和名称决定均未发现实质问题。	frozen	适用气体/介质(required)；接口(optional)	
TOOL-000269	手电筒	手电筒 强光 LED 充电式	供电方式：充电式；光源：LED；亮度等级：强光		电气电料/照明光源	电气电料	照明光源	照明光源	只	只	1	59.59	CNY	Estimated based on typical price for rechargeable LED flashlight.；按物料族“照明光源”抽样复核中位数调整；样本数=2；可靠性=low；调整系数=2.3834；金额按四舍五入保留两位小数。	强光手电筒；充电式LED强光手电筒；LED强光手电筒	TOOL-000269 手电筒 手电筒 强光 LED 充电式 供电方式：充电式；光源：LED；亮度等级：强光 强光手电筒；充电式LED强光手电筒；LED强光手电筒 照明光源			active	standard	auto_select_allowed	TOOL-000269	1	v0.5标准类型：MT-F23A76345CFA；旧名称：手电筒	2026-07-08	手电筒	MT-F23A76345CFA	手电筒	keep：独立便携灯具类型。	照明光源族类型定义清晰，属性可区分采购SKU，名称决定合理。	frozen	供电(required)；光源(optional)；亮度等级(optional)	
TOOL-000270	激光水平仪	激光水平仪 2线 莱赛	线数：2线；精度：±1mm/5m；激光波长：635nm		工具量具/测量工具	工具量具	测量工具	测量工具	套	套	1	260.00	CNY	按套估价，含支架；按物料族“测量工具”抽样复核中位数调整；样本数=3；可靠性=medium；调整系数=1.7333；金额按四舍五入保留两位小数。	莱赛激光红外水平仪；激光水平仪	TOOL-000270 激光水平仪 激光水平仪 2线 莱赛 线数：2线；精度：±1mm/5m；激光波长：635nm 莱赛激光红外水平仪；激光水平仪 测量工具 莱赛	莱赛		active	standard	auto_select_allowed	TOOL-000270	1	v0.5标准类型：MT-2992E95FAA04；旧名称：激光水平仪	2026-07-08	激光水平仪	MT-2992E95FAA04	激光水平仪	keep：激光水平仪名称合格	测量工具17项类型与17项名称决策均通过，属性模板覆盖源SKU，旧名称全部映射完整。	frozen	线数(required)；精度(optional)；激光波长(optional)	
TOOL-000271	宝塔钻头开孔器	宝塔钻头开孔器 4-52mm	规格范围：4-52mm		工具耗材/开孔器	工具耗材	开孔器	开孔器	套	套	1	78.00	CNY	按套估价；按物料族“开孔器”抽样复核中位数调整；样本数=1；可靠性=low；调整系数=2.2286；金额按四舍五入保留两位小数。	宝塔钻头开孔器4-52；宝塔钻头开孔器	TOOL-000271 宝塔钻头开孔器 宝塔钻头开孔器 4-52mm 规格范围：4-52mm 宝塔钻头开孔器4-52；宝塔钻头开孔器 开孔器			active	standard	auto_select_allowed	TOOL-000271	1	v0.5标准类型：MT-2A4398CDFE43；旧名称：宝塔钻头开孔器	2026-07-08	宝塔钻头开孔器	MT-2A4398CDFE43	宝塔钻头开孔器	keep：宝塔钻头开孔器为独立稳定类型，规格范围入属性。	开孔器类型稳定，规格范围作为属性，名称和模板充分。	frozen	规格范围(required)	
TOOL-000272	碳弧气刨枪套装	碳弧气刨枪套装 2米线	线长：2米		焊接切割/焊割工具	焊接切割	焊割工具	焊割工具	套	套	1	123.34	CNY	按常见工程采购价估算，单价对应单位=套；按物料族“焊割工具”抽样复核中位数调整；样本数=2；可靠性=low；调整系数=1.2334；金额按四舍五入保留两位小数。	碳弧气刨枪带2米线；碳弧气刨枪套装	TOOL-000272 碳弧气刨枪套装 碳弧气刨枪套装 2米线 线长：2米 碳弧气刨枪带2米线；碳弧气刨枪套装 焊割工具			active	standard	auto_select_allowed	TOOL-000272	1	v0.5标准类型：MT-FCCD3D0DDC11；旧名称：碳弧气刨枪套装	2026-07-08	碳弧气刨枪套装	MT-FCCD3D0DDC11	碳弧气刨枪套装	keep：现有名称已是稳定商品类型，线长作为SKU属性。	焊割工具族类型和名称决定均未发现实质问题。	frozen	线长(required)	
TOOL-000274	滚筒刷	滚筒刷 通用 4寸	用途：涂装；滚刷宽度：4寸		工具耗材/刷涂耗材	工具耗材	刷涂耗材	刷涂耗材	只	只	1	5.25	CNY	按通用4寸滚筒刷单价估价；按物料族“刷涂耗材”抽样复核中位数调整；样本数=2；可靠性=low；调整系数=1.1666；金额按四舍五入保留两位小数。	滚桶刷；滚筒刷	TOOL-000274 滚筒刷 滚筒刷 通用 4寸 用途：涂装；滚刷宽度：4寸 滚桶刷；滚筒刷 刷涂耗材			active	standard	auto_select_allowed	TOOL-000274	1	v0.5标准类型：MT-E5CE27BC4AAB；旧名称：滚筒刷	2026-07-08	滚筒刷	MT-E5CE27BC4AAB	滚筒刷	keep：滚筒刷为稳定刷涂耗材类型，规格和宽度入属性。	刷涂耗材各类型边界清楚，材质、规格和柄体特征均入属性，未发现实质问题。	frozen	口径(required)；滚刷宽度(optional)；用途(optional)	
TOOL-000276	刀片	刀片 通用型 10片/盒	规格：通用型；每盒片数：10片		工具量具/刀具/刃具	工具量具	刀具/刃具	刀具/刃具	盒	盒	1	30.00	CNY	按盒估价，每盒10片；按物料族“刀具/刃具”抽样复核中位数调整；样本数=1；可靠性=low；调整系数=1.0000；金额按四舍五入保留两位小数。	锐锋刀片；刀片	TOOL-000276 刀片 刀片 通用型 10片/盒 规格：通用型；每盒片数：10片 锐锋刀片；刀片 刀具/刃具 锐锋	锐锋		active	standard	auto_select_allowed	TOOL-000276	1	v0.5标准类型：MT-81B7BBE8C359；旧名称：刀片	2026-07-08	刀片	MT-81B7BBE8C359	刀片	keep：刀片作为耗材类型，标准名称合格，通过blade_type属性区分通用与美工刀片	刀具/刃具的10项名称决策与9项类型均无实质问题；美工刀片并入刀片后由blade_type区分，旧名称覆盖完整。	frozen	刀片类型(required)；刀片宽度(optional)；每盒片数(optional)	
TOOL-000279	螺丝刀	一字螺丝刀 6*100 得力	头型：一字；规格：6*100mm；材质：铬钒钢		工具量具/螺丝刀/批类	工具量具	螺丝刀/批类	螺丝刀/批类	把	把	1	8.00	CNY	按把估价；按物料族“螺丝刀/批类”抽样复核中位数调整；样本数=1；可靠性=low；调整系数=1.0000；金额按四舍五入保留两位小数。	一字螺丝刀；螺丝刀；得力一字螺丝刀	TOOL-000279 螺丝刀 一字螺丝刀 6*100 得力 头型：一字；规格：6*100mm；材质：铬钒钢 一字螺丝刀；螺丝刀；得力一字螺丝刀 螺丝刀/批类 得力	得力		active	standard	auto_select_allowed	TOOL-000279	1	v0.5标准类型：MT-40E3F8410CEE；旧名称：螺丝刀	2026-07-08	螺丝刀	MT-40E3F8410CEE	螺丝刀	keep：螺丝刀名称合格	螺丝刀/批类3项类型与3项名称决策均通过，电动/手动/取出器边界清楚，旧名称覆盖完整。	frozen	头型(required)；规格(required)；材质(optional)；类型(optional)	
TOOL-000281	滚筒柄	滚筒柄 45cm 内螺纹	长度：45cm；接口：内螺纹		工具耗材/刷具附件（候选新增）	工具耗材	刷具附件（候选新增）	刷具附件（候选新增）	把	把	1	10.00	CNY	按把估价，滚筒柄；按物料族“刷具附件（候选新增）”抽样复核中位数调整；样本数=1；可靠性=low；调整系数=1.2500；金额按四舍五入保留两位小数。	滚筒柄	TOOL-000281 滚筒柄 滚筒柄 45cm 内螺纹 长度：45cm；接口：内螺纹 滚筒柄 刷具附件（候选新增）			active	standard	auto_select_allowed	TOOL-000281	1	v0.5标准类型：MT-429B83549768；旧名称：滚筒柄	2026-07-08	滚筒柄	MT-429B83549768	滚筒柄	keep：滚筒柄为稳定附件类型，接口和长度入属性。	刷具附件类型按结构区分，适配工具和接口均入属性，名称决定合理。	frozen	长度(required)；连接方式(required)	
TOOL-000282	通用钻头	不锈钢钻头 3.2*65	用途：不锈钢；直径：3.2mm；长度：65mm		工具耗材/钻头	工具耗材	钻头	钻头	支	支	1	4.77	CNY	按支估价；按物料族“钻头”抽样复核中位数调整；样本数=6；可靠性=medium；调整系数=1.5889；金额按四舍五入保留两位小数。	不锈钢钻头3.2mm；钻头	TOOL-000282 钻头 不锈钢钻头 3.2*65 用途：不锈钢；直径：3.2mm；长度：65mm 不锈钢钻头3.2mm；钻头 钻头			active	standard	auto_select_allowed	TOOL-000282	1	v0.5标准类型：MT-0696DA12AEBE；旧名称：钻头	2026-07-08	钻头	MT-0696DA12AEBE	通用钻头	rename：该组实为未标明专用柄型/结构的通用钻头，且“钻头”与物料族名冲突，更名为通用钻头。	经复核，所有类型定义和名称决定均与原始证据一致；标准名称未混入尺寸、品牌或包装，类型边界清晰，属性模板足以区分采购SKU，合并且重命名均有据可依。	frozen	直径(required)；长度(required)；材质(required)；用途(optional)；品牌(optional)	
TOOL-000283	板材剪刀	板材剪刀 20寸 合金钢	材质：合金钢；规格：20寸		工具量具/刀具/刃具	工具量具	刀具/刃具	刀具/刃具	把	把	1	45.00	CNY	按把估价；按物料族“刀具/刃具”抽样复核中位数调整；样本数=1；可靠性=low；调整系数=1.0000；金额按四舍五入保留两位小数。	合金钢镀锌板剪刀20寸；镀锌板剪刀	TOOL-000283 板材剪刀 板材剪刀 20寸 合金钢 材质：合金钢；规格：20寸 合金钢镀锌板剪刀20寸；镀锌板剪刀 刀具/刃具			active	standard	auto_select_allowed	TOOL-000283	1	v0.5标准类型：MT-758E758E96FA；旧名称：板材剪刀	2026-07-08	板材剪刀	MT-758E758E96FA	板材剪刀	keep：板材剪刀是专用剪切工具，名称合格	刀具/刃具的10项名称决策与9项类型均无实质问题；美工刀片并入刀片后由blade_type区分，旧名称覆盖完整。	frozen	口径(required)；材质(optional)	
TOOL-000284	铣刀钻头	铣刀钻头 4mm 不锈钢	材质：不锈钢；直径：4mm；长度：75mm		工具耗材/钻头	工具耗材	钻头	钻头	支	支	1	19.07	CNY	按支估价，不锈钢材质；按物料族“钻头”抽样复核中位数调整；样本数=6；可靠性=medium；调整系数=1.5889；金额按四舍五入保留两位小数。	不锈钢铣刀钻头4mm；铣刀钻头	TOOL-000284 铣刀钻头 铣刀钻头 4mm 不锈钢 材质：不锈钢；直径：4mm；长度：75mm 不锈钢铣刀钻头4mm；铣刀钻头 钻头			active	standard	auto_select_allowed	TOOL-000284	1	v0.5标准类型：MT-65CBEE602D09；旧名称：铣刀钻头	2026-07-08	铣刀钻头	MT-65CBEE602D09	铣刀钻头	keep：铣刀钻头按刀具结构独立成类，名称合格，保留。	经复核，所有类型定义和名称决定均与原始证据一致；标准名称未混入尺寸、品牌或包装，类型边界清晰，属性模板足以区分采购SKU，合并且重命名均有据可依。	frozen	直径(required)；长度(required)；材质(required)；品牌(optional)	
TOOL-000285	铣刀钻头	铣刀钻头 10mm 不锈钢	材质：不锈钢；直径：10mm；长度：100mm		工具耗材/钻头	工具耗材	钻头	钻头	支	支	1	28.60	CNY	按支估价，不锈钢材质；按物料族“钻头”抽样复核中位数调整；样本数=6；可靠性=medium；调整系数=1.5889；金额按四舍五入保留两位小数。	不锈钢铣刀钻头10mm；铣刀钻头	TOOL-000285 铣刀钻头 铣刀钻头 10mm 不锈钢 材质：不锈钢；直径：10mm；长度：100mm 不锈钢铣刀钻头10mm；铣刀钻头 钻头			active	standard	auto_select_allowed	TOOL-000285	1	v0.5标准类型：MT-65CBEE602D09；旧名称：铣刀钻头	2026-07-08	铣刀钻头	MT-65CBEE602D09	铣刀钻头	keep：铣刀钻头按刀具结构独立成类，名称合格，保留。	经复核，所有类型定义和名称决定均与原始证据一致；标准名称未混入尺寸、品牌或包装，类型边界清晰，属性模板足以区分采购SKU，合并且重命名均有据可依。	frozen	直径(required)；长度(required)；材质(required)；品牌(optional)	
